"Image type","Feature Class","Feature Name","Segmentation_segment_IPH","Segmentation_segment_IPH_lipid","Segmentation_segment_Fibrous","Segmentation_segment_Calcium"
"log-sigma-1-0-mm-3D","glszm","GrayLevelVariance","5.874638965941263","5.558841737501413","6.892862081444236","79.48657795276961"
"log-sigma-1-0-mm-3D","glszm","HighGrayLevelZoneEmphasis","77.58021390374331","38.774941995359626","75.3876500857633","791.9063545150501"
"log-sigma-1-0-mm-3D","glszm","LargeAreaEmphasis","235.02139037433156","115.60556844547564","467.6363636363636","2.8963210702341136"
"log-sigma-1-0-mm-3D","glszm","LargeAreaHighGrayLevelEmphasis","12664.767379679144","2650.767981438515","24025.703259005146","2174.442586399108"
"log-sigma-1-0-mm-3D","glszm","LargeAreaLowGrayLevelEmphasis","4.513409809449277","5.64947172150326","9.316999458686581","0.010526533747272046"
"log-sigma-1-0-mm-3D","glszm","LowGrayLevelZoneEmphasis","0.01986086417376336","0.05304845153472707","0.021638332909625566","0.00461212059536365"
"log-sigma-1-0-mm-3D","glszm","SizeZoneNonUniformity","99.29411764705883","127.68213457076565","174.52315608919383","489.3924191750279"
"log-sigma-1-0-mm-3D","glszm","SizeZoneNonUniformityNormalized","0.26549229317395406","0.2962462519043287","0.2993536125029054","0.5455879812430634"
"log-sigma-1-0-mm-3D","glszm","SmallAreaEmphasis","0.524656444546078","0.5556430528876111","0.5605832229179206","0.7670589103245246"
"log-sigma-1-0-mm-3D","glszm","SmallAreaHighGrayLevelEmphasis","40.16681912261699","24.30988291248781","43.286330746604165","621.0690070461068"
"log-sigma-1-0-mm-3D","glszm","SmallAreaLowGrayLevelEmphasis","0.012102326329691616","0.029904027285752522","0.013690717220325607","0.0037351276733751894"
"log-sigma-1-0-mm-3D","glszm","ZoneEntropy","5.642970499966182","5.378534940478885","5.5553680717373135","6.256141219293007"
"log-sigma-1-0-mm-3D","glszm","ZonePercentage","0.20150862068965517","0.25382803297997647","0.24031327287716406","0.6889400921658986"
"log-sigma-1-0-mm-3D","glszm","ZoneVariance","210.3943206840344","100.084527968734","450.32048698251486","0.7894542566637957"
"log-sigma-1-0-mm-3D","ngtdm","Busyness","1.2090971452760149","1.7779259631861177","1.4017745573787619","0.14997583252886373"
"log-sigma-1-0-mm-3D","ngtdm","Coarseness","0.004745449948651607","0.0056233389438474","0.0037387253803088365","0.004886513098221475"
"log-sigma-1-0-mm-3D","ngtdm","Complexity","84.20203492517511","70.95628071422199","107.92494946022292","4978.075615686797"
"log-sigma-1-0-mm-3D","ngtdm","Contrast","0.016985247219385387","0.018782866988547458","0.01782028264386735","0.35355034955577325"
"log-sigma-1-0-mm-3D","ngtdm","Strength","0.9202669708030693","0.8682164965171968","0.6872455619646661","3.95677333395715"
"log-sigma-3-0-mm-3D","firstorder","10Percentile","-12.094737529754639","-35.19510993957519","-77.69672775268555","-433.3092468261719"
"log-sigma-3-0-mm-3D","firstorder","90Percentile","70.67854690551758","61.23439979553223","43.976318359375","-61.48770217895503"
"log-sigma-3-0-mm-3D","firstorder","Energy","4708151.064535028","3939851.76056074","7260807.392651067","99925971.83898948"
"log-sigma-3-0-mm-3D","firstorder","Entropy","2.570849545730921","2.7584703892233655","3.0043009900467954","4.451495926075654"
"log-sigma-3-0-mm-3D","firstorder","InterquartileRange","38.02441143989563","45.93520259857178","55.12501907348633","208.7835235595703"
"log-sigma-3-0-mm-3D","firstorder","Kurtosis","9.38421441441636","9.914952325056559","6.030468225792984","2.3431219847890805"
"log-sigma-3-0-mm-3D","firstorder","Maximum","128.00448608398438","110.61267852783203","103.1524429321289","43.27608108520508"
"log-sigma-3-0-mm-3D","firstorder","MeanAbsoluteDeviation","28.22251766793417","32.27128739894178","38.365190076105186","115.6808852103244"
"log-sigma-3-0-mm-3D","firstorder","Mean","28.10879785586791","11.59501162357409","-13.759054497510858","-239.52754123163297"
"log-sigma-3-0-mm-3D","firstorder","Median","32.708160400390625","15.767291069030762","-8.011791229248047","-230.923583984375"
"log-sigma-3-0-mm-3D","firstorder","Minimum","-253.35330200195312","-291.1801452636719","-309.2936096191406","-594.9906616210938"
"log-sigma-3-0-mm-3D","firstorder","Range","381.3577880859375","401.7928237915039","412.44605255126953","638.2667427062988"
"log-sigma-3-0-mm-3D","firstorder","RobustMeanAbsoluteDeviation","16.173404927484224","19.77145008506768","23.671751798771243","85.737636232101"
"log-sigma-3-0-mm-3D","firstorder","RootMeanSquared","50.36585473874271","48.169384588529425","54.70752404749912","277.0343990338958"
"log-sigma-3-0-mm-3D","firstorder","Skewness","-1.8036000909160292","-1.7883668943831388","-1.2509168122180894","-0.26817806096389407"
"log-sigma-3-0-mm-3D","firstorder","TotalEnergy","4708151.064535028","3939851.76056074","7260807.392651067","99925971.83898948"
"log-sigma-3-0-mm-3D","firstorder","Uniformity","0.223769252563912","0.1875073702727937","0.15844359912435288","0.04963296452816299"
"log-sigma-3-0-mm-3D","firstorder","Variance","1746.6148066620872","2185.845317086838","2803.601606742221","19374.615239600167"
"log-sigma-3-0-mm-3D","glcm","Autocorrelation","164.77306011218252","175.0804117870547","172.50057684245934","206.0741217720251"
"log-sigma-3-0-mm-3D","glcm","ClusterProminence","781.7096110524913","909.0645891939698","898.4231662983226","29169.2959749728"
"log-sigma-3-0-mm-3D","glcm","ClusterShade","-50.41288949901779","-40.3197598160392","-43.779246085305196","-11.607463720503375"
"log-sigma-3-0-mm-3D","glcm","ClusterTendency","9.815047224056546","9.795602402546239","12.856648399381612","112.88658345221832"
"log-sigma-3-0-mm-3D","glcm","Contrast","1.9697391239967612","1.5425928422859663","2.096981192898046","9.496141208024381"
"log-sigma-3-0-mm-3D","glcm","Correlation","0.6677876589274496","0.7233066636752968","0.7158379457685106","0.8444006547124624"
"log-sigma-3-0-mm-3D","glcm","DifferenceAverage","0.9044501798059893","0.8460916359146885","0.9939086415859213","2.4193706456858513"
"log-sigma-3-0-mm-3D","glcm","DifferenceEntropy","1.7347519312167843","1.658991869703137","1.8180361465485069","2.7310811338352576"
"log-sigma-3-0-mm-3D","glcm","DifferenceVariance","1.1211077174256137","0.793899836044237","1.0662862114350715","3.396210859735166"
"log-sigma-3-0-mm-3D","glcm","Id","0.6610643048035871","0.6657669719290426","0.6312594727437755","0.4119064396180897"
"log-sigma-3-0-mm-3D","glcm","Idm","0.6373320239008462","0.6418305756582346","0.6016015551308519","0.3289422145824259"
"log-sigma-3-0-mm-3D","glcm","Idmn","0.9935123735898732","0.994802907219026","0.9937395104549878","0.9865059932098814"
"log-sigma-3-0-mm-3D","glcm","Idn","0.9525476588401015","0.9549124063462001","0.9503742509864919","0.91880265599323"
"log-sigma-3-0-mm-3D","glcm","Imc1","-0.22117160025965402","-0.25123641081730963","-0.23708818178150015","-0.2658435209257752"
"log-sigma-3-0-mm-3D","glcm","Imc2","0.8098249260663585","0.84565227973839","0.8460519765493193","0.9463280977287429"
"log-sigma-3-0-mm-3D","glcm","InverseVariance","0.4619402357257043","0.46107718423660216","0.47261720107417327","0.3291369736098554"
"log-sigma-3-0-mm-3D","glcm","JointAverage","12.759524164782018","13.152863865739334","13.030875523065639","13.419336847627298"
"log-sigma-3-0-mm-3D","glcm","JointEnergy","0.07712462584328131","0.059677381356199106","0.04816484177607809","0.005653028905241142"
"log-sigma-3-0-mm-3D","glcm","JointEntropy","4.5517305738967915","4.653594502597577","5.081914545564059","7.72640312766439"
"log-sigma-3-0-mm-3D","glcm","MCC","0.7365748768593429","0.8582563331372517","0.7962815881827101","0.87972857861437"
"log-sigma-3-0-mm-3D","glcm","MaximumProbability","0.17939730406864618","0.127428715022038","0.10860920426890863","0.014402311756274157"
"log-sigma-3-0-mm-3D","glcm","SumAverage","25.519048329564036","26.30572773147867","26.061751046131278","26.838673695254595"
"log-sigma-3-0-mm-3D","glcm","SumEntropy","3.384119764302052","3.4958999689719077","3.7552473601431537","5.368308947352416"
"log-sigma-3-0-mm-3D","glcm","SumSquares","2.9461965870133264","2.8345488112080512","3.738407398069915","30.59568116506068"
"log-sigma-3-0-mm-3D","gldm","DependenceEntropy","5.622664605089111","5.599606182321266","5.929967607101561","6.881541293031341"
"log-sigma-3-0-mm-3D","gldm","DependenceNonUniformity","204.60560344827587","239.3239104829211","315.6290189612531","245.19815668202764"
"log-sigma-3-0-mm-3D","gldm","DependenceNonUniformityNormalized","0.1102400880648038","0.14094458803470028","0.13010264590323706","0.18832423708297055"
"log-sigma-3-0-mm-3D","gldm","DependenceVariance","7.08418177764566","5.406562976466459","5.925512906687581","2.622247233961222"
"log-sigma-3-0-mm-3D","gldm","GrayLevelNonUniformity","415.3157327586207","318.38751472320376","384.38417147568015","64.6221198156682"
"log-sigma-3-0-mm-3D","gldm","GrayLevelVariance","2.881423714328181","3.6013466268775987","4.620719207758217","30.909644502962475"
"log-sigma-3-0-mm-3D","gldm","HighGrayLevelEmphasis","162.43534482758622","171.7296819787986","172.31574608408903","253.77188940092165"
"log-sigma-3-0-mm-3D","gldm","LargeDependenceEmphasis","31.441810344827587","20.948174322732626","23.630667765869745","13.267281105990783"
"log-sigma-3-0-mm-3D","gldm","LargeDependenceHighGrayLevelEmphasis","5465.7155172413795","3849.7332155477034","4378.73866446826","3518.068356374808"
"log-sigma-3-0-mm-3D","gldm","LargeDependenceLowGrayLevelEmphasis","0.18711979567722006","0.12472844718225487","0.1353736293226085","0.20412976230612334"
"log-sigma-3-0-mm-3D","gldm","LowGrayLevelEmphasis","0.007482748677814581","0.008078703643002855","0.007502739789846936","0.015255540488740615"
"log-sigma-3-0-mm-3D","gldm","SmallDependenceEmphasis","0.14560892944648943","0.20410620490677392","0.1842342935126203","0.22122669389767627"
"log-sigma-3-0-mm-3D","gldm","SmallDependenceHighGrayLevelEmphasis","19.776844753071927","30.758010598546363","27.212318880504586","56.003877113562325"
"log-sigma-3-0-mm-3D","gldm","SmallDependenceLowGrayLevelEmphasis","0.002038956537079291","0.0023263574883866747","0.002366274244347881","0.0023982318525267977"
"log-sigma-3-0-mm-3D","glrlm","GrayLevelNonUniformity","337.171860006804","277.0135432805756","325.96843279371774","59.22048304518532"
"log-sigma-3-0-mm-3D","glrlm","GrayLevelNonUniformityNormalized","0.21311466358398937","0.18349825257386107","0.15275927889713697","0.049823915937740874"
"log-sigma-3-0-mm-3D","glrlm","GrayLevelVariance","3.147464109427266","3.8116862025228335","4.92574036968537","30.61642317804189"
"log-sigma-3-0-mm-3D","glrlm","HighGrayLevelRunEmphasis","160.65816889549663","170.40419387179998","170.62641835107095","253.13297927080188"
"log-sigma-3-0-mm-3D","glrlm","LongRunEmphasis","1.7644825033644218","1.5223983246453712","1.633705387313789","1.3193320156021842"
"log-sigma-3-0-mm-3D","glrlm","LongRunHighGrayLevelEmphasis","291.7316258103881","264.7590745225042","286.23556107863743","338.13967613682325"
"log-sigma-3-0-mm-3D","glrlm","LongRunLowGrayLevelEmphasis","0.012370121019221818","0.011594483140845687","0.01144196285244507","0.020044719632949133"
"log-sigma-3-0-mm-3D","glrlm","LowGrayLevelRunEmphasis","0.007762877706989234","0.008321673864203795","0.007761181833274211","0.015142108295243373"
"log-sigma-3-0-mm-3D","glrlm","RunEntropy","3.300033113217846","3.322309973313996","3.6171402934709533","4.871429606034715"
"log-sigma-3-0-mm-3D","glrlm","RunLengthNonUniformity","1221.3255256598645","1240.4311382282776","1736.1602158396001","1002.4667802406703"
"log-sigma-3-0-mm-3D","glrlm","RunLengthNonUniformityNormalized","0.7628151076661932","0.8121472028053145","0.8054648920644113","0.8411784483758692"
"log-sigma-3-0-mm-3D","glrlm","RunPercentage","0.8486405835543765","0.8868351907221164","0.8766250237808357","0.912974122651542"
"log-sigma-3-0-mm-3D","glrlm","RunVariance","0.3055527900960895","0.19348960134340684","0.2734019142433344","0.11309440720024672"
"log-sigma-3-0-mm-3D","glrlm","ShortRunEmphasis","0.8885702997934791","0.9126410165002119","0.911140722496132","0.9334330518118512"
"log-sigma-3-0-mm-3D","glrlm","ShortRunHighGrayLevelEmphasis","141.53568265435513","154.5792400304329","154.30993185236733","236.33100394667477"
"log-sigma-3-0-mm-3D","glrlm","ShortRunLowGrayLevelEmphasis","0.0070851275443242065","0.007752433389260103","0.007238122166443996","0.013969214874426568"
"log-sigma-3-0-mm-3D","glszm","GrayLevelNonUniformity","41.18238993710692","58.80600461893764","52.847036328871894","19.794594594594596"
"log-sigma-3-0-mm-3D","glszm","GrayLevelNonUniformityNormalized","0.1295043708714054","0.13581063422387446","0.10104595856380859","0.05349890430971512"
"log-sigma-3-0-mm-3D","glszm","GrayLevelVariance","6.695581662117796","6.700041069076053","8.761718135919773","27.55263696128561"
"log-sigma-3-0-mm-3D","glszm","HighGrayLevelZoneEmphasis","136.28301886792454","152.98152424942262","148.39005736137668","261.3945945945946"
"log-sigma-3-0-mm-3D","glszm","LargeAreaEmphasis","336.32704402515725","92.36027713625866","278.1491395793499","30.84864864864865"
"log-sigma-3-0-mm-3D","glszm","LargeAreaHighGrayLevelEmphasis","56432.62893081761","16518.288683602772","49344.8604206501","7156.218918918919"
"log-sigma-3-0-mm-3D","glszm","LargeAreaLowGrayLevelEmphasis","2.0318003812534586","0.5412811806811212","1.5989805254454494","0.3698683038741851"
"log-sigma-3-0-mm-3D","glszm","LowGrayLevelZoneEmphasis","0.013275412755921586","0.011727782641789685","0.01236178852541108","0.014023473906973935"
"log-sigma-3-0-mm-3D","glszm","SizeZoneNonUniformity","80.78616352201257","114.47344110854503","143.8910133843212","80.85945945945946"
"log-sigma-3-0-mm-3D","glszm","SizeZoneNonUniformityNormalized","0.25404453937739807","0.2643728432068015","0.27512622062011705","0.2185390796201607"
"log-sigma-3-0-mm-3D","glszm","SmallAreaEmphasis","0.5164453625042296","0.5126920540293283","0.5304835049850398","0.4628035051442584"
"log-sigma-3-0-mm-3D","glszm","SmallAreaHighGrayLevelEmphasis","62.605422023860804","71.05854467381057","71.19081082405815","118.74439855763654"
"log-sigma-3-0-mm-3D","glszm","SmallAreaLowGrayLevelEmphasis","0.009578948958593788","0.006646430095546218","0.00870289353826419","0.003928367780982159"
"log-sigma-3-0-mm-3D","glszm","ZoneEntropy","5.649693135563107","5.538308198958988","5.858455038653744","6.608097116424465"
"log-sigma-3-0-mm-3D","glszm","ZonePercentage","0.1713362068965517","0.25500588928150764","0.21558120362737015","0.28417818740399386"
"log-sigma-3-0-mm-3D","glszm","ZoneVariance","302.26256872750287","76.98228696083504","256.63231320993384","18.465858290723155"
"log-sigma-3-0-mm-3D","ngtdm","Busyness","0.631118703439814","0.4877208216685319","0.6094221754873552","0.2391378731478088"
"log-sigma-3-0-mm-3D","ngtdm","Coarseness","0.0053009338830958775","0.006463068554522021","0.005082763055708832","0.013006401998306561"
"log-sigma-3-0-mm-3D","ngtdm","Complexity","76.14444779129408","89.81642667999566","99.33575626286809","298.3569682974109"
"log-sigma-3-0-mm-3D","ngtdm","Contrast","0.01417596645522101","0.01562925361983889","0.01941396253315155","0.11482775579705527"
"log-sigma-3-0-mm-3D","ngtdm","Strength","1.0317529828185383","1.4701342918695952","1.0027309865726963","2.950687586702975"
"log-sigma-5-0-mm-3D","firstorder","10Percentile","-78.0554428100586","-85.19160079956055","-114.01608276367188","-285.71856994628905"
"log-sigma-5-0-mm-3D","firstorder","90Percentile","24.046286582946777","24.93671474456787","13.32043170928955","-74.58304901123046"
"log-sigma-5-0-mm-3D","firstorder","Energy","4114111.5078568053","4866893.991661322","10761310.906513102","51304386.79911892"
"log-sigma-5-0-mm-3D","firstorder","Entropy","2.695657789189294","2.8125658268449705","2.9033498384951115","3.730271048863164"
"log-sigma-5-0-mm-3D","firstorder","InterquartileRange","43.52674722671509","48.55193227529526","46.49082851409912","130.35329246520996"
"log-sigma-5-0-mm-3D","firstorder","Kurtosis","4.868886721318237","4.059833469666476","3.9437465610021056","2.5478510133492214"
"log-sigma-5-0-mm-3D","firstorder","Maximum","81.29108428955078","69.89369201660156","66.83183288574219","56.811317443847656"
"log-sigma-5-0-mm-3D","firstorder","MeanAbsoluteDeviation","31.63370944021295","32.916856852863354","35.83550647198486","68.9727910190659"
"log-sigma-5-0-mm-3D","firstorder","Mean","-19.316133953855726","-29.95742230201568","-45.17861615029231","-180.1562217208464"
"log-sigma-5-0-mm-3D","firstorder","Median","-11.335773944854736","-28.309020042419434","-39.79101753234863","-186.31808471679688"
"log-sigma-5-0-mm-3D","firstorder","Minimum","-213.97166442871094","-232.75157165527344","-243.6806640625","-365.0555114746094"
"log-sigma-5-0-mm-3D","firstorder","Range","295.2627487182617","302.645263671875","310.5124969482422","421.86682891845703"
"log-sigma-5-0-mm-3D","firstorder","RobustMeanAbsoluteDeviation","19.255672919927413","20.70060082529131","21.52747234456787","51.13891505721053"
"log-sigma-5-0-mm-3D","firstorder","RootMeanSquared","47.08136475560616","53.537378330296896","66.60198777794903","198.50514083102044"
"log-sigma-5-0-mm-3D","firstorder","Skewness","-1.0702558308370116","-0.6375638313697654","-0.6827250867856114","0.2164087819257302"
"log-sigma-5-0-mm-3D","firstorder","TotalEnergy","4114111.5078568053","4866893.991661322","10761310.906513102","51304386.79911892"
"log-sigma-5-0-mm-3D","firstorder","Uniformity","0.20175595459274676","0.17735893818127332","0.17510427363903955","0.08425180686218296"
"log-sigma-5-0-mm-3D","firstorder","Variance","1843.541876327136","1968.803727500038","2394.717418718621","6948.026711612495"
"log-sigma-5-0-mm-3D","glcm","Autocorrelation","79.3332829023443","91.11973448870187","79.03586897542888","66.41988260643288"
"log-sigma-5-0-mm-3D","glcm","ClusterProminence","589.201817210792","400.10619854180646","674.0126496174731","3980.4667014902784"
"log-sigma-5-0-mm-3D","glcm","ClusterShade","-41.24153265722964","-10.469706391550222","-20.8642738137811","104.8180038097517"
"log-sigma-5-0-mm-3D","glcm","ClusterTendency","11.128244920572099","11.012203440917501","13.164525610438814","37.89637548863697"
"log-sigma-5-0-mm-3D","glcm","Contrast","0.9109195250290973","0.807321404914341","0.889219114423184","1.9767826494197194"
"log-sigma-5-0-mm-3D","glcm","Correlation","0.850450676607552","0.8656079249133661","0.8729903448456358","0.8990672694757122"
"log-sigma-5-0-mm-3D","glcm","DifferenceAverage","0.628391171745508","0.5947920836395567","0.6067054622817428","1.0843315253059733"
"log-sigma-5-0-mm-3D","glcm","DifferenceEntropy","1.3737330668554515","1.3082820690113908","1.3775330845085338","1.7194344081147532"
"log-sigma-5-0-mm-3D","glcm","DifferenceVariance","0.48964045947541035","0.4228641103721878","0.49251870204022546","0.7266570050193931"
"log-sigma-5-0-mm-3D","glcm","Id","0.7266833010721506","0.7347749966954746","0.7379816964068049","0.5862537262906137"
"log-sigma-5-0-mm-3D","glcm","Idm","0.7137101799631941","0.7236495095975498","0.7246642877733501","0.5462054016339417"
"log-sigma-5-0-mm-3D","glcm","Idmn","0.9947316363376401","0.995311613399868","0.9948561711676691","0.9939972267653385"
"log-sigma-5-0-mm-3D","glcm","Idn","0.9564134591188516","0.9585021963003352","0.9579663621044472","0.9452144780971614"
"log-sigma-5-0-mm-3D","glcm","Imc1","-0.37985940156235704","-0.41540380344400746","-0.4162517510128547","-0.37191311798272"
"log-sigma-5-0-mm-3D","glcm","Imc2","0.9241233207972892","0.9419430343391291","0.943769811692243","0.9592498429099547"
"log-sigma-5-0-mm-3D","glcm","InverseVariance","0.43737970539451143","0.4380694904677578","0.4121799463007828","0.48922276310528257"
"log-sigma-5-0-mm-3D","glcm","JointAverage","8.76139860876162","9.410447849973883","8.715686058938845","7.575994017405579"
"log-sigma-5-0-mm-3D","glcm","JointEnergy","0.08755506418413472","0.07303061741064018","0.08060761961240065","0.020642092884375275"
"log-sigma-5-0-mm-3D","glcm","JointEntropy","4.299725377870342","4.388808695521496","4.464977124418626","5.897983029740278"
"log-sigma-5-0-mm-3D","glcm","MCC","0.8902627156472879","0.9119504005119846","0.9357044598591086","0.9572050262019466"
"log-sigma-5-0-mm-3D","glcm","MaximumProbability","0.18059901304541578","0.16413010311480308","0.2052611533956975","0.04054228330871073"
"log-sigma-5-0-mm-3D","glcm","SumAverage","17.522797217523234","18.820895699947766","17.43137211787769","15.151988034811158"
"log-sigma-5-0-mm-3D","glcm","SumEntropy","3.513298396093172","3.61874736079712","3.67277565148721","4.537282687596071"
"log-sigma-5-0-mm-3D","glcm","SumSquares","3.009791111400299","2.954881211457961","3.5134361812154995","9.968289534514172"
"log-sigma-5-0-mm-3D","gldm","DependenceEntropy","5.982462259918346","5.9248075681969326","6.198022150893473","6.792673467889607"
"log-sigma-5-0-mm-3D","gldm","DependenceNonUniformity","181.17456896551724","203.3050647820966","243.79554822753505","149.431643625192"
"log-sigma-5-0-mm-3D","gldm","DependenceNonUniformityNormalized","0.09761560827883473","0.119732075843402","0.10049280635924775","0.11477084763839632"
"log-sigma-5-0-mm-3D","gldm","DependenceVariance","9.223092858204518","8.162039175861299","11.26852679375466","7.059056019216566"
"log-sigma-5-0-mm-3D","gldm","GrayLevelNonUniformity","374.4590517241379","301.1554770318021","424.80296784830995","109.6958525345622"
"log-sigma-5-0-mm-3D","gldm","GrayLevelVariance","3.025888776382283","3.2233324454322343","3.8578582259106993","11.166156403595082"
"log-sigma-5-0-mm-3D","gldm","HighGrayLevelEmphasis","79.19288793103448","89.73085983510012","79.33140972794723","79.95929339477726"
"log-sigma-5-0-mm-3D","gldm","LargeDependenceEmphasis","43.359913793103445","29.840989399293285","42.50123660346249","38.96159754224271"
"log-sigma-5-0-mm-3D","gldm","LargeDependenceHighGrayLevelEmphasis","3770.7952586206898","2990.981743227326","3820.0626545754326","3119.415514592934"
"log-sigma-5-0-mm-3D","gldm","LargeDependenceLowGrayLevelEmphasis","0.5620274824712513","0.3345214959531534","0.5539372647374755","1.2763576716909009"
"log-sigma-5-0-mm-3D","gldm","LowGrayLevelEmphasis","0.018336544132011235","0.014254351966667255","0.018489134309408947","0.03455412387099159"
"log-sigma-5-0-mm-3D","gldm","SmallDependenceEmphasis","0.09760225388383346","0.16288760440414907","0.11068397589376926","0.08570899748412956"
"log-sigma-5-0-mm-3D","gldm","SmallDependenceHighGrayLevelEmphasis","6.515551706407893","12.42651096563918","7.343170857126084","8.110248755888382"
"log-sigma-5-0-mm-3D","gldm","SmallDependenceLowGrayLevelEmphasis","0.0031574182284216275","0.0035843629075230487","0.0033196511167722293","0.002301363170504566"
"log-sigma-5-0-mm-3D","glrlm","GrayLevelNonUniformity","289.88907081480096","255.71579608424616","334.7032353555659","90.2893886057191"
"log-sigma-5-0-mm-3D","glrlm","GrayLevelNonUniformityNormalized","0.19062630146983547","0.1746137123551455","0.16660390815272225","0.08449668035529438"
"log-sigma-5-0-mm-3D","glrlm","GrayLevelVariance","3.2656786005727003","3.3244190648792786","4.047617528526202","11.03600403179817"
"log-sigma-5-0-mm-3D","glrlm","HighGrayLevelRunEmphasis","77.77306941325236","88.44596590935045","77.67749392914665","80.23879002422652"
"log-sigma-5-0-mm-3D","glrlm","LongRunEmphasis","2.0664199113716446","1.7119694365424076","2.0287327943434046","1.8553136572899258"
"log-sigma-5-0-mm-3D","glrlm","LongRunHighGrayLevelEmphasis","168.26583512412859","157.00308074175334","166.15257979698586","147.31497902520962"
"log-sigma-5-0-mm-3D","glrlm","LongRunLowGrayLevelEmphasis","0.03392385966161066","0.02307089058519328","0.033919095072949296","0.06303882478665662"
"log-sigma-5-0-mm-3D","glrlm","LowGrayLevelRunEmphasis","0.019461248361608414","0.014720569332727623","0.019509530076824603","0.034662650113725844"
"log-sigma-5-0-mm-3D","glrlm","RunEntropy","3.540128143938526","3.451247209967958","3.6942635666794277","4.485681638504085"
"log-sigma-5-0-mm-3D","glrlm","RunLengthNonUniformity","1112.907381012214","1151.2959093540385","1490.476621103586","768.3767397299433"
"log-sigma-5-0-mm-3D","glrlm","RunLengthNonUniformityNormalized","0.7207748110920371","0.7740411356131341","0.7307299209590871","0.7108504811906173"
"log-sigma-5-0-mm-3D","glrlm","RunPercentage","0.8137433687002653","0.8593820784633505","0.823514490455958","0.8212217889637246"
"log-sigma-5-0-mm-3D","glrlm","RunVariance","0.4485138713748734","0.2653491527079933","0.4360197842903626","0.3314175949207876"
"log-sigma-5-0-mm-3D","glrlm","ShortRunEmphasis","0.8647116665233961","0.8906357691123827","0.8694749290100741","0.8659066531462156"
"log-sigma-5-0-mm-3D","glrlm","ShortRunHighGrayLevelEmphasis","66.30684531035484","77.88006388326521","66.44424510588671","69.47146718514563"
"log-sigma-5-0-mm-3D","glrlm","ShortRunLowGrayLevelEmphasis","0.017517054493798447","0.013430005203867355","0.01762376031562851","0.02999980419350876"
"log-sigma-5-0-mm-3D","glszm","GrayLevelNonUniformity","28.52252252252252","43.49851632047478","35.74683544303797","11.976"
"log-sigma-5-0-mm-3D","glszm","GrayLevelNonUniformityNormalized","0.1284798311825339","0.1290757160844949","0.11312289697163916","0.095808"
"log-sigma-5-0-mm-3D","glszm","GrayLevelVariance","5.198441684928171","4.89092974315174","6.353388879987181","10.221696000000003"
"log-sigma-5-0-mm-3D","glszm","HighGrayLevelZoneEmphasis","66.2072072072072","77.21661721068249","66.17088607594937","109.264"
"log-sigma-5-0-mm-3D","glszm","LargeAreaEmphasis","506.963963963964","166.4925816023739","1134.759493670886","364.784"
"log-sigma-5-0-mm-3D","glszm","LargeAreaHighGrayLevelEmphasis","45241.117117117115","15294.994065281899","91644.52531645569","22162.184"
"log-sigma-5-0-mm-3D","glszm","LargeAreaLowGrayLevelEmphasis","6.059375635209454","1.926462524728745","14.61697180933792","11.117822919611084"
"log-sigma-5-0-mm-3D","glszm","LowGrayLevelZoneEmphasis","0.03289616496787798","0.021262852377010224","0.031107397745313497","0.0332588605653994"
"log-sigma-5-0-mm-3D","glszm","SizeZoneNonUniformity","37.77477477477478","79.2433234421365","53.44303797468354","18.248"
"log-sigma-5-0-mm-3D","glszm","SizeZoneNonUniformityNormalized","0.1701566431296161","0.2351433930033724","0.1691235378945682","0.145984"
"log-sigma-5-0-mm-3D","glszm","SmallAreaEmphasis","0.39545317831601534","0.48403947041594036","0.39233425224182006","0.3793299255237658"
"log-sigma-5-0-mm-3D","glszm","SmallAreaHighGrayLevelEmphasis","23.765252521283287","33.661176473689444","23.13372314713014","41.45186946034123"
"log-sigma-5-0-mm-3D","glszm","SmallAreaLowGrayLevelEmphasis","0.016181629590547492","0.013177612451354284","0.015031630091752795","0.005570565911467084"
"log-sigma-5-0-mm-3D","glszm","ZoneEntropy","6.000798411135202","5.702674254906555","6.103547830947647","5.899382485092881"
"log-sigma-5-0-mm-3D","glszm","ZonePercentage","0.11961206896551724","0.19846878680800942","0.1302555647155812","0.09600614439324116"
"log-sigma-5-0-mm-3D","glszm","ZoneVariance","437.0683386088792","141.10533684368093","1075.819860599263","256.290944"
"log-sigma-5-0-mm-3D","ngtdm","Busyness","0.8985745986901524","0.8560391463758078","1.0216832316328992","0.44668473708763434"
"log-sigma-5-0-mm-3D","ngtdm","Coarseness","0.007394615242321972","0.008961328184903894","0.0071600837285144036","0.01695069407180368"
"log-sigma-5-0-mm-3D","ngtdm","Complexity","32.131668748218864","26.83036533336012","27.80877795633191","71.26281081194666"
"log-sigma-5-0-mm-3D","ngtdm","Contrast","0.01644398601135894","0.02020624762876939","0.019572429092058825","0.0405746258461917"
"log-sigma-5-0-mm-3D","ngtdm","Strength","0.6612827214059772","0.6724383297150117","0.5607627507323548","1.966307851704422"
