Image type,Feature Class,Feature Name,Segmentation_segment_IPH_lipid,Segmentation_segment_Fibrous,Segmentation_segment_Calcium,Segmentation_segment_IPH
log-sigma-3-0-mm-3D,glcm,DifferenceAverage,0.564734381,0.639886477,1.478389111,0.340909091
log-sigma-3-0-mm-3D,glcm,DifferenceEntropy,1.155238915,1.241986426,0.83795775,0.398145125
log-sigma-3-0-mm-3D,glcm,DifferenceVariance,0.312159761,0.350629446,0.210595757,0.095328283
log-sigma-3-0-mm-3D,glcm,Id,0.73315468,0.702925967,0.472089993,0.829545455
log-sigma-3-0-mm-3D,glcm,Idm,0.726972518,0.693904238,0.410653097,0.829545455
log-sigma-3-0-mm-3D,glcm,Idmn,0.982594653,0.984755743,0.92852968,0.965909091
log-sigma-3-0-mm-3D,glcm,Idn,0.920989355,0.921930454,0.813728563,0.914772727
log-sigma-3-0-mm-3D,glcm,Imc1,-0.248427027,-0.303287647,-0.524275713,-0.316200728
log-sigma-3-0-mm-3D,glcm,Imc2,0.75373367,0.857980915,0.925502644,0.390944535
log-sigma-3-0-mm-3D,glcm,InverseVariance,0.483430417,0.52070366,0.530470016,0.340909091
log-sigma-3-0-mm-3D,glcm,JointAverage,4.00370518,3.617138255,4.094117133,2.178030303
log-sigma-3-0-mm-3D,glcm,JointEnergy,0.123814354,0.081536326,0.135305792,0.619160354
log-sigma-3-0-mm-3D,glcm,JointEntropy,3.406104261,3.938132549,3.076626636,0.935037185
log-sigma-3-0-mm-3D,glcm,MCC,0.681256026,0.803992366,0.858795036,0.383439506
log-sigma-3-0-mm-3D,glcm,MaximumProbability,0.206695061,0.142441805,0.186963869,0.685606061
log-sigma-3-0-mm-3D,glcm,SumAverage,8.00741036,7.234276509,8.188234266,4.356060606
log-sigma-3-0-mm-3D,glcm,SumEntropy,2.723000542,3.142834559,2.18399716,0.594128094
log-sigma-3-0-mm-3D,glcm,SumSquares,0.891381309,1.537636036,1.35046077,0.146306818
log-sigma-3-0-mm-3D,gldm,DependenceEntropy,5.661053682,5.369439531,3.329957475,2.983458593
log-sigma-3-0-mm-3D,gldm,DependenceNonUniformity,79.05182342,102.0868486,13.94444444,3.375
log-sigma-3-0-mm-3D,gldm,DependenceNonUniformityNormalized,0.075865474,0.126658621,0.387345679,0.2109375
log-sigma-3-0-mm-3D,gldm,DependenceVariance,16.74763945,5.732576397,0.5,3.5625
log-sigma-3-0-mm-3D,gldm,GrayLevelNonUniformity,283.4913628,184.101737,8.555555556,9.625
log-sigma-3-0-mm-3D,gldm,GrayLevelVariance,1.012305621,1.589314632,1.432098765,0.234375
log-sigma-3-0-mm-3D,gldm,HighGrayLevelEmphasis,15.9184261,14.23325062,16.55555556,4.75
log-sigma-3-0-mm-3D,gldm,LargeDependenceEmphasis,72.43761996,27.72704715,7.611111111,21.625
log-sigma-3-0-mm-3D,gldm,LargeDependenceHighGrayLevelEmphasis,1375.471209,433.3052109,134.3888889,94.75
log-sigma-3-0-mm-3D,gldm,LargeDependenceLowGrayLevelEmphasis,4.544896033,2.985082432,0.60679784,5.21875
log-sigma-3-0-mm-3D,gldm,LowGrayLevelEmphasis,0.088328002,0.131876628,0.110933642,0.270833333
log-sigma-3-0-mm-3D,gldm,SmallDependenceEmphasis,0.062728916,0.119854487,0.18441358,0.136158323
log-sigma-3-0-mm-3D,gldm,SmallDependenceHighGrayLevelEmphasis,0.749362312,1.602856247,2.53125,0.461299957
log-sigma-3-0-mm-3D,gldm,SmallDependenceLowGrayLevelEmphasis,0.009630016,0.020437555,0.042840899,0.078021062
log-sigma-3-0-mm-3D,glrlm,GrayLevelNonUniformity,209.2269599,158.0235059,7.986372248,7.858016226
log-sigma-3-0-mm-3D,glrlm,GrayLevelNonUniformityNormalized,0.267021043,0.228837826,0.236524263,0.572333594
log-sigma-3-0-mm-3D,glrlm,GrayLevelVariance,1.054699494,1.595654635,1.457692257,0.25975544
log-sigma-3-0-mm-3D,glrlm,HighGrayLevelRunEmphasis,15.20656684,14.08364577,16.46501085,4.78578694
log-sigma-3-0-mm-3D,glrlm,LongRunEmphasis,2.970472339,1.878053155,1.315353612,1.627754064
log-sigma-3-0-mm-3D,glrlm,LongRunHighGrayLevelEmphasis,51.10860086,27.07683062,21.88617589,7.635464535
log-sigma-3-0-mm-3D,glrlm,LongRunLowGrayLevelEmphasis,0.230335521,0.246145437,0.138280115,0.425630178
log-sigma-3-0-mm-3D,glrlm,LowGrayLevelRunEmphasis,0.095056883,0.134507728,0.113946823,0.278098921
log-sigma-3-0-mm-3D,glrlm,RunEntropy,3.062556475,2.975059175,2.49446393,1.551757108
log-sigma-3-0-mm-3D,glrlm,RunLengthNonUniformity,520.6683742,549.1650628,30.90511557,10.59136015
log-sigma-3-0-mm-3D,glrlm,RunLengthNonUniformityNormalized,0.638500898,0.773454941,0.89271893,0.755199194
log-sigma-3-0-mm-3D,glrlm,RunPercentage,0.751439539,0.858083604,0.935897436,0.852272727
log-sigma-3-0-mm-3D,glrlm,RunVariance,0.753435,0.330829766,0.089989846,0.158463513
log-sigma-3-0-mm-3D,glrlm,ShortRunEmphasis,0.805302574,0.887681796,0.941712765,0.861426957
log-sigma-3-0-mm-3D,glrlm,ShortRunHighGrayLevelEmphasis,11.82710235,12.37397002,15.41134325,4.146829433
log-sigma-3-0-mm-3D,glrlm,ShortRunLowGrayLevelEmphasis,0.080487354,0.121894152,0.109336803,0.245807475
log-sigma-3-0-mm-3D,glszm,GrayLevelNonUniformity,16.80645161,24.14285714,2.090909091,1.5
log-sigma-3-0-mm-3D,glszm,GrayLevelNonUniformityNormalized,0.2710718,0.215561224,0.190082645,0.375
log-sigma-3-0-mm-3D,glszm,GrayLevelVariance,1.177159209,1.906808036,2.066115702,0.5
log-sigma-3-0-mm-3D,glszm,HighGrayLevelZoneEmphasis,10.08064516,14.59821429,14.63636364,4.5
log-sigma-3-0-mm-3D,glszm,LargeAreaEmphasis,3230.483871,157.6428571,12.72727273,25
log-sigma-3-0-mm-3D,glszm,LargeAreaHighGrayLevelEmphasis,56453.82258,2095.053571,220.1818182,110.5
log-sigma-3-0-mm-3D,glszm,LargeAreaLowGrayLevelEmphasis,210.9180108,18.67482325,1.033661616,6.125
log-sigma-3-0-mm-3D,glszm,LowGrayLevelZoneEmphasis,0.1821819,0.155887593,0.183409091,0.402777778
log-sigma-3-0-mm-3D,glszm,SizeZoneNonUniformity,10.58064516,17.08928571,2.272727273,1.5
log-sigma-3-0-mm-3D,glszm,SizeZoneNonUniformityNormalized,0.170655567,0.152582908,0.20661157,0.375
log-sigma-3-0-mm-3D,glszm,SmallAreaEmphasis,0.381066741,0.352574999,0.2025,0.308641975
log-sigma-3-0-mm-3D,glszm,SmallAreaHighGrayLevelEmphasis,3.454639806,4.432370306,1.524722222,0.62345679
log-sigma-3-0-mm-3D,glszm,SmallAreaLowGrayLevelEmphasis,0.086436668,0.077567429,0.106567059,0.260802469
log-sigma-3-0-mm-3D,glszm,ZoneEntropy,4.617198682,5.203162229,3.095795255,2
log-sigma-3-0-mm-3D,glszm,ZonePercentage,0.05950096,0.138957816,0.305555556,0.25
log-sigma-3-0-mm-3D,glszm,ZoneVariance,2948.027055,105.854273,2.016528926,9
log-sigma-3-0-mm-3D,ngtdm,Busyness,4.65899343,3.660330021,0.259988309,0.345186335
log-sigma-3-0-mm-3D,ngtdm,Coarseness,0.009862133,0.013011033,0.195575939,0.503823662
log-sigma-3-0-mm-3D,ngtdm,Complexity,5.570073115,8.360935312,9.64854413,0.869702381
log-sigma-3-0-mm-3D,ngtdm,Contrast,0.026652371,0.032972485,0.072589847,0.023065476
log-sigma-3-0-mm-3D,ngtdm,Strength,0.118368596,0.230704148,1.972863726,1.164314516
log-sigma-5-0-mm-3D,firstorder,10Percentile,-40.25570183,-65.17640686,-97.66439056,-30.93488312
log-sigma-5-0-mm-3D,firstorder,90Percentile,21.76692066,14.53106117,-62.22947884,8.963562012
log-sigma-5-0-mm-3D,firstorder,Energy,665477.1957,1238848.729,239929.4475,4385.165951
log-sigma-5-0-mm-3D,firstorder,Entropy,2.012828896,2.337004242,1.215914384,1.121640762
log-sigma-5-0-mm-3D,firstorder,InterquartileRange,34.86229157,48.50517917,19.09813309,13.34705877
log-sigma-5-0-mm-3D,firstorder,Kurtosis,2.77949911,2.236193404,2.396327338,2.378599603
log-sigma-5-0-mm-3D,firstorder,Maximum,45.28754044,43.777771,-52.07534409,12.5780735
log-sigma-5-0-mm-3D,firstorder,MeanAbsoluteDeviation,19.67573137,26.45244225,11.56095823,13.68476656
log-sigma-5-0-mm-3D,firstorder,Mean,-7.705647628,-24.08290822,-80.46753841,-3.55459445
log-sigma-5-0-mm-3D,firstorder,Median,-6.935112715,-20.80956841,-79.85173416,3.86566174
log-sigma-5-0-mm-3D,firstorder,Minimum,-98.18527985,-103.2154465,-110.0851212,-35.49806976
log-sigma-5-0-mm-3D,firstorder,Range,143.4728203,146.9932175,58.00977707,48.07614326
log-sigma-5-0-mm-3D,firstorder,RobustMeanAbsoluteDeviation,14.27490588,20.24890312,8.284856796,9.127858854
log-sigma-5-0-mm-3D,firstorder,RootMeanSquared,25.27159945,39.20501451,81.63765598,16.55514639
log-sigma-5-0-mm-3D,firstorder,Skewness,-0.253355099,-0.24678489,-0.043336433,-1.068341482
log-sigma-5-0-mm-3D,firstorder,TotalEnergy,665477.1957,1238848.729,239929.4475,4385.165951
log-sigma-5-0-mm-3D,firstorder,Uniformity,0.280738724,0.217598778,0.473765432,0.5390625
log-sigma-5-0-mm-3D,firstorder,Variance,579.2767333,957.0466945,189.6821361,261.4377302
log-sigma-5-0-mm-3D,glcm,Autocorrelation,19.70090127,22.87623519,5.729210789,7.503787879
log-sigma-5-0-mm-3D,glcm,ClusterProminence,25.11905607,80.01243637,0.676530609,6.118804418
log-sigma-5-0-mm-3D,glcm,ClusterShade,-1.054136134,-4.107710283,0.040733764,-1.567011258
log-sigma-5-0-mm-3D,glcm,ClusterTendency,3.093192797,5.878303516,0.423995919,1.13052399
log-sigma-5-0-mm-3D,glcm,Contrast,0.243033301,0.215958058,0.641158841,0.215909091
log-sigma-5-0-mm-3D,glcm,Correlation,0.852650762,0.929198805,-0.177877021,0.557780215
log-sigma-5-0-mm-3D,glcm,DifferenceAverage,0.243033301,0.212718219,0.61038961,0.215909091
log-sigma-5-0-mm-3D,glcm,DifferenceEntropy,0.771381414,0.733664826,0.725070654,0.356650984
log-sigma-5-0-mm-3D,glcm,DifferenceVariance,0.176734137,0.165740217,0.172608564,0.082544192
log-sigma-5-0-mm-3D,glcm,Id,0.878483349,0.894180864,0.6999334,0.892045455
log-sigma-5-0-mm-3D,glcm,Idm,0.878483349,0.893964874,0.697882118,0.892045455
log-sigma-5-0-mm-3D,glcm,Idmn,0.993431532,0.995688174,0.937304234,0.978409091
log-sigma-5-0-mm-3D,glcm,Idn,0.965280957,0.97345522,0.848941059,0.946022727
log-sigma-5-0-mm-3D,glcm,Imc1,-0.506082247,-0.62332238,-0.329913633,-0.395006189
log-sigma-5-0-mm-3D,glcm,Imc2,0.915866335,0.968477655,0.539666934,0.47852959
log-sigma-5-0-mm-3D,glcm,InverseVariance,0.243033301,0.20988336,0.583466533,0.215909091
log-sigma-5-0-mm-3D,glcm,JointAverage,4.356948483,4.626996963,2.400751748,2.679924242
log-sigma-5-0-mm-3D,glcm,JointEnergy,0.195148444,0.154372428,0.347997145,0.655224116
log-sigma-5-0-mm-3D,glcm,JointEntropy,2.832576992,3.147397013,1.737656797,0.849132873
log-sigma-5-0-mm-3D,glcm,MCC,0.875902518,0.956401733,0.514057865,0.497835498
log-sigma-5-0-mm-3D,glcm,MaximumProbability,0.308051664,0.244087331,0.433049451,0.723484848
log-sigma-5-0-mm-3D,glcm,SumAverage,8.713896967,9.253993926,4.801503497,5.359848485
log-sigma-5-0-mm-3D,glcm,SumEntropy,2.58954369,2.927480758,1.142651802,0.633223782
log-sigma-5-0-mm-3D,glcm,SumSquares,0.834056525,1.523565393,0.26628869,0.33660827
log-sigma-5-0-mm-3D,gldm,DependenceEntropy,6.145881055,5.963573459,3.565079515,2.827819531
log-sigma-5-0-mm-3D,gldm,DependenceNonUniformity,56.22648752,66.63275434,5.777777778,3.5
log-sigma-5-0-mm-3D,gldm,DependenceNonUniformityNormalized,0.053960161,0.082670911,0.160493827,0.21875
log-sigma-5-0-mm-3D,gldm,DependenceVariance,27.52315236,13.40937386,4.117283951,3.609375
log-sigma-5-0-mm-3D,gldm,GrayLevelNonUniformity,292.5297505,175.3846154,17.05555556,8.625
log-sigma-5-0-mm-3D,gldm,GrayLevelVariance,0.981448086,1.585474019,0.323302469,0.74609375
log-sigma-5-0-mm-3D,gldm,HighGrayLevelEmphasis,18.5940499,22.23945409,5.638888889,6.6875
log-sigma-5-0-mm-3D,gldm,LargeDependenceEmphasis,143.0959693,66.92059553,31.38888889,27.375
log-sigma-5-0-mm-3D,gldm,LargeDependenceHighGrayLevelEmphasis,2940.392514,1587.909429,165.8611111,214.0625
log-sigma-5-0-mm-3D,gldm,LargeDependenceLowGrayLevelEmphasis,8.2076037,3.860295319,6.875771605,6.605902778
log-sigma-5-0-mm-3D,gldm,LowGrayLevelEmphasis,0.073732406,0.067750094,0.241512346,0.342013889
log-sigma-5-0-mm-3D,gldm,SmallDependenceEmphasis,0.031611755,0.050634551,0.085433875,0.115302757
log-sigma-5-0-mm-3D,gldm,SmallDependenceHighGrayLevelEmphasis,0.402325325,1.084192895,0.559382419,0.600224809
log-sigma-5-0-mm-3D,gldm,SmallDependenceLowGrayLevelEmphasis,0.004981991,0.003822915,0.02457198,0.035380862
log-sigma-5-0-mm-3D,glrlm,GrayLevelNonUniformity,175.0019518,131.4962759,14.02083957,6.794420983
log-sigma-5-0-mm-3D,glrlm,GrayLevelNonUniformityNormalized,0.268105583,0.215152067,0.461775825,0.515379685
log-sigma-5-0-mm-3D,glrlm,GrayLevelVariance,1.071113575,1.615975361,0.345375437,0.7548953
log-sigma-5-0-mm-3D,glrlm,HighGrayLevelRunEmphasis,17.71854858,21.91408669,5.724365399,6.533584976
log-sigma-5-0-mm-3D,glrlm,LongRunEmphasis,4.422876671,2.810598762,1.930100777,1.757412285
log-sigma-5-0-mm-3D,glrlm,LongRunHighGrayLevelEmphasis,87.14595668,63.24116716,10.47847725,12.1310905
log-sigma-5-0-mm-3D,glrlm,LongRunLowGrayLevelEmphasis,0.285908908,0.182238295,0.459077873,0.572429832
log-sigma-5-0-mm-3D,glrlm,LowGrayLevelRunEmphasis,0.081809313,0.06995467,0.245651426,0.352805685
log-sigma-5-0-mm-3D,glrlm,RunEntropy,3.505798081,3.326269533,1.764390604,1.689664513
log-sigma-5-0-mm-3D,glrlm,RunLengthNonUniformity,310.8243872,399.80085,23.7887289,9.744035762
log-sigma-5-0-mm-3D,glrlm,RunLengthNonUniformityNormalized,0.457982372,0.636530755,0.745709309,0.724202239
log-sigma-5-0-mm-3D,glrlm,RunPercentage,0.624981544,0.757110136,0.837606838,0.823863636
log-sigma-5-0-mm-3D,glrlm,RunVariance,1.185056912,0.671763684,0.21458529,0.17142797
log-sigma-5-0-mm-3D,glrlm,ShortRunEmphasis,0.679284291,0.797324538,0.839350432,0.827599673
log-sigma-5-0-mm-3D,glrlm,ShortRunHighGrayLevelEmphasis,11.48281601,17.20552739,4.823339943,5.286783292
log-sigma-5-0-mm-3D,glrlm,ShortRunLowGrayLevelEmphasis,0.061020905,0.057292081,0.210263721,0.299783287
log-sigma-5-0-mm-3D,glszm,GrayLevelNonUniformity,8.764705882,9,2.333333333,1
log-sigma-5-0-mm-3D,glszm,GrayLevelNonUniformityNormalized,0.257785467,0.219512195,0.388888889,0.333333333
log-sigma-5-0-mm-3D,glszm,GrayLevelVariance,1.23183391,1.785841761,0.555555556,0.666666667
log-sigma-5-0-mm-3D,glszm,HighGrayLevelZoneEmphasis,10.58823529,20.63414634,6,4.666666667
log-sigma-5-0-mm-3D,glszm,LargeAreaEmphasis,5526.941176,1610.926829,50.66666667,46
log-sigma-5-0-mm-3D,glszm,LargeAreaHighGrayLevelEmphasis,119888.7941,41554.21951,263.1666667,369.6666667
log-sigma-5-0-mm-3D,glszm,LargeAreaLowGrayLevelEmphasis,281.5735539,82.65790747,11.43055556,9.898148148
log-sigma-5-0-mm-3D,glszm,LowGrayLevelZoneEmphasis,0.182091503,0.090307643,0.305555556,0.453703704
log-sigma-5-0-mm-3D,glszm,SizeZoneNonUniformity,3.941176471,3.390243902,1,1
log-sigma-5-0-mm-3D,glszm,SizeZoneNonUniformityNormalized,0.115916955,0.082688876,0.166666667,0.333333333
log-sigma-5-0-mm-3D,glszm,SmallAreaEmphasis,0.245666397,0.166241656,0.221616381,0.356921488
log-sigma-5-0-mm-3D,glszm,SmallAreaHighGrayLevelEmphasis,1.460641328,3.903461398,1.645138994,1.378960055
log-sigma-5-0-mm-3D,glszm,SmallAreaLowGrayLevelEmphasis,0.072251608,0.014218761,0.06210761,0.104472758
log-sigma-5-0-mm-3D,glszm,ZoneEntropy,4.477024974,4.9976767,2.584962501,1.584962501
log-sigma-5-0-mm-3D,glszm,ZonePercentage,0.032629559,0.050868486,0.166666667,0.1875
log-sigma-5-0-mm-3D,glszm,ZoneVariance,4587.698962,1224.468769,14.66666667,17.55555556
log-sigma-5-0-mm-3D,ngtdm,Busyness,2.464060703,1.008081647,1.552523189,0.088114439
log-sigma-5-0-mm-3D,ngtdm,Coarseness,0.016450603,0.033627961,0.144925372,1.464371323
log-sigma-5-0-mm-3D,ngtdm,Complexity,3.28780938,3.421608078,1.523855413,0.304250992
log-sigma-5-0-mm-3D,ngtdm,Contrast,0.014715387,0.013274529,0.048687738,0.029569886
log-sigma-5-0-mm-3D,ngtdm,Strength,0.22446292,0.581096999,0.399649274,5.059449312
