"Image type","Feature Class","Feature Name","Segmentation_segment_IPH","Segmentation_segment_IPH_lipid","Segmentation_segment_Calcium","Segmentation_segment_Fibrous"
"log-sigma-3-0-mm-3D","firstorder","Uniformity","0.26918500892325997","0.22190577904355047","","0.21196249999999997"
"log-sigma-3-0-mm-3D","firstorder","Variance","700.6657031568271","1086.5285384902293","","1247.3743294257074"
"log-sigma-3-0-mm-3D","glcm","Autocorrelation","22.608028203680377","31.41837870020269","","24.973344876610607"
"log-sigma-3-0-mm-3D","glcm","ClusterProminence","36.703955987385065","127.2525583711028","","159.9484348101537"
"log-sigma-3-0-mm-3D","glcm","ClusterShade","-3.6818695939941106","-12.181225482135027","","-7.75676057412698"
"log-sigma-3-0-mm-3D","glcm","ClusterTendency","2.9648100889686995","5.501075253697926","","6.783081108095128"
"log-sigma-3-0-mm-3D","glcm","Contrast","1.049865171060823","0.9310668487697138","","1.1979920544404021"
"log-sigma-3-0-mm-3D","glcm","Correlation","0.3623887241265908","0.6880634071241994","","0.7056179311313282"
"log-sigma-3-0-mm-3D","glcm","DifferenceAverage","0.8188045650002171","0.6871731529218226","","0.797634195539503"
"log-sigma-3-0-mm-3D","glcm","DifferenceEntropy","0.9264704970859989","1.3328812120878588","","1.4674834588495964"
"log-sigma-3-0-mm-3D","glcm","DifferenceVariance","0.234561347116732","0.4250124562404175","","0.5071513275379537"
"log-sigma-3-0-mm-3D","glcm","Id","0.6291078185099924","0.6951425254666236","","0.6632092946331538"
"log-sigma-3-0-mm-3D","glcm","Idm","0.613703778105952","0.6808027931238777","","0.6412186881203383"
"log-sigma-3-0-mm-3D","glcm","Idmn","0.9725619978337371","0.9860609510225126","","0.9858212929634078"
"log-sigma-3-0-mm-3D","glcm","Idn","0.8871540015367655","0.9263108156523188","","0.9237907443012593"
"log-sigma-3-0-mm-3D","glcm","Imc1","-0.4306120103445829","-0.31067220586015876","","-0.2538441236705888"
"log-sigma-3-0-mm-3D","glcm","Imc2","0.8336124685351425","0.8506847813090691","","0.8268986674521993"
"log-sigma-3-0-mm-3D","glcm","InverseVariance","0.6166265346971869","0.49189806098136074","","0.4917091779103764"
"log-sigma-3-0-mm-3D","glcm","JointAverage","4.687754365200018","5.4980280577682015","","4.852282364423974"
"log-sigma-3-0-mm-3D","glcm","JointEnergy","0.18341760771938442","0.10001597915358992","","0.06643094689102523"
"log-sigma-3-0-mm-3D","glcm","JointEntropy","2.672847503260844","3.8235462053815654","","4.319918734047516"
"log-sigma-3-0-mm-3D","glcm","MCC","0.8121602816298376","0.8701307092957525","","0.8422011307004389"
"log-sigma-3-0-mm-3D","glcm","MaximumProbability","0.24148505480027216","0.21355467010296778","","0.1320203178792592"
"log-sigma-3-0-mm-3D","glcm","SumAverage","9.375508730400036","10.996056115536401","","9.704564728847947"
"log-sigma-3-0-mm-3D","glcm","SumEntropy","1.9695732412909308","2.9662230613006977","","3.2949061327004276"
"log-sigma-3-0-mm-3D","glcm","SumSquares","1.0036688150073805","1.60803552561691","","1.995268290633882"
"log-sigma-3-0-mm-3D","gldm","DependenceEntropy","3.77001462041411","5.091282101568847","","5.530020755103003"
"log-sigma-3-0-mm-3D","gldm","DependenceNonUniformity","23.29268292682927","54.062893081761004","","104.2375"
"log-sigma-3-0-mm-3D","gldm","DependenceNonUniformityNormalized","0.28405710886377156","0.1700090977413868","","0.130296875"
"log-sigma-3-0-mm-3D","gldm","DependenceVariance","0.9500297441998811","5.83394644199201","","6.652500000000001"
"log-sigma-3-0-mm-3D","gldm","GrayLevelNonUniformity","22.073170731707318","70.56603773584905","","169.57"
"log-sigma-3-0-mm-3D","gldm","GrayLevelVariance","1.2494051160023796","1.8429354060361536","","2.04"
"log-sigma-3-0-mm-3D","gldm","HighGrayLevelEmphasis","21.28048780487805","28.732704402515722","","24.13"
"log-sigma-3-0-mm-3D","gldm","LargeDependenceEmphasis","7.634146341463414","21.433962264150942","","27.8125"
"log-sigma-3-0-mm-3D","gldm","LargeDependenceHighGrayLevelEmphasis","172.20731707317074","694.2672955974842","","736.54"
"log-sigma-3-0-mm-3D","gldm","LargeDependenceLowGrayLevelEmphasis","0.5074559620596206","0.8713068319571015","","2.907195211325271"
"log-sigma-3-0-mm-3D","gldm","LowGrayLevelEmphasis","0.08111449864498646","0.057847159828291896","","0.08378347545036532"
"log-sigma-3-0-mm-3D","gldm","SmallDependenceEmphasis","0.26257791327913277","0.16114218988584453","","0.1428670011893874"
"log-sigma-3-0-mm-3D","gldm","SmallDependenceHighGrayLevelEmphasis","4.983939701897019","4.189068181625668","","3.3109067551147087"
"log-sigma-3-0-mm-3D","gldm","SmallDependenceLowGrayLevelEmphasis","0.022852901987353205","0.01048146389109152","","0.01039951160777677"
"log-sigma-3-0-mm-3D","glrlm","GrayLevelNonUniformity","20.707503342884554","60.980719036666564","","146.57496977306985"
"log-sigma-3-0-mm-3D","glrlm","GrayLevelNonUniformityNormalized","0.26898103449550964","0.21616038494367457","","0.21249351569772496"
"log-sigma-3-0-mm-3D","glrlm","GrayLevelVariance","1.2536174321752687","1.8862657548476465","","1.9916127747439925"
"log-sigma-3-0-mm-3D","glrlm","HighGrayLevelRunEmphasis","21.193387361652086","28.384911417505883","","23.918826939510044"
"log-sigma-3-0-mm-3D","glrlm","LongRunEmphasis","1.265203452312925","1.5562622037374476","","1.734697981771879"
"log-sigma-3-0-mm-3D","glrlm","LongRunHighGrayLevelEmphasis","27.10597116641422","45.70976085547669","","42.16081816521149"
"log-sigma-3-0-mm-3D","glrlm","LongRunLowGrayLevelEmphasis","0.1007493430614037","0.08631188349070494","","0.15648221008451704"
"log-sigma-3-0-mm-3D","glrlm","LowGrayLevelRunEmphasis","0.08181105318530604","0.05928604448255034","","0.08136587173126769"
"log-sigma-3-0-mm-3D","glrlm","RunEntropy","2.3362458641678243","2.9350511977268967","","3.105696009561927"
"log-sigma-3-0-mm-3D","glrlm","RunLengthNonUniformity","70.50519148241408","235.83962481660512","","551.4592751157171"
"log-sigma-3-0-mm-3D","glrlm","RunLengthNonUniformityNormalized","0.9015721446142566","0.8210183589534389","","0.7835702174246085"
"log-sigma-3-0-mm-3D","glrlm","RunPercentage","0.9390243902439024","0.8865505563618771","","0.8615384615384615"
"log-sigma-3-0-mm-3D","glrlm","RunVariance","0.06143181126702341","0.16167620837588176","","0.27251635535535296"
"log-sigma-3-0-mm-3D","glrlm","ShortRunEmphasis","0.9409982531494564","0.9013517064233513","","0.8917568892529611"
"log-sigma-3-0-mm-3D","glrlm","ShortRunHighGrayLevelEmphasis","19.871764318770172","25.35474925980373","","21.14655435922653"
"log-sigma-3-0-mm-3D","glrlm","ShortRunLowGrayLevelEmphasis","0.07743333285884806","0.054534433856758296","","0.07132911339572806"
"log-sigma-3-0-mm-3D","glszm","GrayLevelNonUniformity","8.125","14.653333333333334","","26.928571428571427"
"log-sigma-3-0-mm-3D","glszm","GrayLevelNonUniformityNormalized","0.25390625","0.1953777777777778","","0.1923469387755102"
"log-sigma-3-0-mm-3D","glszm","GrayLevelVariance","1.375","2.0846222222222224","","2.265510204081633"
"log-sigma-3-0-mm-3D","glszm","HighGrayLevelZoneEmphasis","19.4375","26.16","","23.557142857142857"
"log-sigma-3-0-mm-3D","glszm","LargeAreaEmphasis","9.9375","56.266666666666666","","186.34285714285716"
"log-sigma-3-0-mm-3D","glszm","LargeAreaHighGrayLevelEmphasis","225.15625","1828.1733333333334","","4674.414285714286"
"log-sigma-3-0-mm-3D","glszm","LargeAreaLowGrayLevelEmphasis","0.634123263888889","2.2120933862433865","","11.782010937443761"
"log-sigma-3-0-mm-3D","glszm","LowGrayLevelZoneEmphasis","0.09420138888888888","0.06678531746031746","","0.07228840815426699"
"log-sigma-3-0-mm-3D","glszm","SizeZoneNonUniformity","7.875","15.88","","28.82857142857143"
"log-sigma-3-0-mm-3D","glszm","SizeZoneNonUniformityNormalized","0.24609375","0.21173333333333333","","0.20591836734693877"
"log-sigma-3-0-mm-3D","glszm","SmallAreaEmphasis","0.4217093214600655","0.3267224605718818","","0.44018590953384734"
"log-sigma-3-0-mm-3D","glszm","SmallAreaHighGrayLevelEmphasis","7.2909776155832695","8.126860379069827","","10.256595192509494"
"log-sigma-3-0-mm-3D","glszm","SmallAreaLowGrayLevelEmphasis","0.03724504873708742","0.019639801519616865","","0.030079088346886225"
"log-sigma-3-0-mm-3D","glszm","ZoneEntropy","3.9147170014624764","4.727711052922654","","5.0196401276669285"
"log-sigma-3-0-mm-3D","glszm","ZonePercentage","0.3902439024390244","0.2358490566037736","","0.175"
"log-sigma-3-0-mm-3D","glszm","ZoneVariance","3.37109375","38.28906666666667","","153.68979591836734"
"log-sigma-3-0-mm-3D","ngtdm","Busyness","0.35055675251527785","0.6459194726772016","","1.749346234734043"
"log-sigma-3-0-mm-3D","ngtdm","Coarseness","0.1077942962503136","0.03507062490344728","","0.012494909848758938"
"log-sigma-3-0-mm-3D","ngtdm","Complexity","7.283100481728665","11.701103120406561","","17.02934571786699"
"log-sigma-3-0-mm-3D","ngtdm","Contrast","0.03906393591643732","0.030056691725294717","","0.029214227582052252"
"log-sigma-3-0-mm-3D","ngtdm","Strength","1.5969600017791044","0.8332814783353278","","0.3839139668676501"
"log-sigma-5-0-mm-3D","firstorder","10Percentile","-76.41596145629883","-94.22464370727539","","-105.3196907043457"
"log-sigma-5-0-mm-3D","firstorder","90Percentile","-16.221471977233886","-12.968878459930409","","-9.47965173721313"
"log-sigma-5-0-mm-3D","firstorder","Energy","180638.64976923744","980199.592720001","","3366476.0918561365"
"log-sigma-5-0-mm-3D","firstorder","Entropy","2.041277024643218","2.2741243798554707","","2.4487438159482124"
"log-sigma-5-0-mm-3D","firstorder","InterquartileRange","31.56035327911377","41.510937213897705","","54.96208143234253"
"log-sigma-5-0-mm-3D","firstorder","Kurtosis","2.890967791667334","2.5501015907020195","","2.1707328765231955"
"log-sigma-5-0-mm-3D","firstorder","Maximum","12.613199234008789","16.780038833618164","","30.305492401123047"
"log-sigma-5-0-mm-3D","firstorder","MeanAbsoluteDeviation","19.706546712389738","24.451650328360984","","29.043254414977554"
"log-sigma-5-0-mm-3D","firstorder","Mean","-39.704110081602884","-46.8068278450636","","-54.70295106587932"
"log-sigma-5-0-mm-3D","firstorder","Median","-34.2281608581543","-43.83291053771973","","-54.30516815185547"
"log-sigma-5-0-mm-3D","firstorder","Minimum","-96.41832733154297","-118.38412475585938","","-126.08027648925781"
"log-sigma-5-0-mm-3D","firstorder","Range","109.03152656555176","135.16416358947754","","156.38576889038086"
"log-sigma-5-0-mm-3D","firstorder","RobustMeanAbsoluteDeviation","12.418184624053538","17.687162011117156","","21.94552738364786"
"log-sigma-5-0-mm-3D","firstorder","RootMeanSquared","46.93517191871658","55.51926383114427","","64.86983208564803"
"log-sigma-5-0-mm-3D","firstorder","Skewness","-0.6052284283519146","-0.479378854733607","","-0.09779936900750871"
"log-sigma-5-0-mm-3D","firstorder","TotalEnergy","180638.64976923744","980199.592720001","","3366476.0918561365"
"log-sigma-5-0-mm-3D","firstorder","Uniformity","0.27781082688875663","0.22981685851034375","","0.1972"
"log-sigma-5-0-mm-3D","firstorder","Variance","626.4940056674413","891.5095234347834","","1215.6822595041835"
"log-sigma-5-0-mm-3D","glcm","Autocorrelation","9.730358590684677","17.044458513992442","","21.45965003040974"
"log-sigma-5-0-mm-3D","glcm","ClusterProminence","24.471199450911822","70.95360752140328","","107.61331163680562"
"log-sigma-5-0-mm-3D","glcm","ClusterShade","-1.654345735358659","-8.669395037663007","","-4.54156715163776"
"log-sigma-5-0-mm-3D","glcm","ClusterTendency","3.0577111027166057","4.616769050933579","","7.19848579085777"
"log-sigma-5-0-mm-3D","glcm","Contrast","0.361662974706453","0.42988835482049514","","0.4987722742845645"
"log-sigma-5-0-mm-3D","glcm","Correlation","0.66628451210059","0.826374224741756","","0.8696627139293495"
"log-sigma-5-0-mm-3D","glcm","DifferenceAverage","0.361662974706453","0.400749307273177","","0.45761737000816943"
"log-sigma-5-0-mm-3D","glcm","DifferenceEntropy","0.8416689796528736","1.0094974395366703","","1.0514065513734434"
"log-sigma-5-0-mm-3D","glcm","DifferenceVariance","0.1988545173944809","0.25736172919821126","","0.27247898979738455"
"log-sigma-5-0-mm-3D","glcm","Id","0.8191685126467735","0.8044818542879645","","0.7780504657086479"
"log-sigma-5-0-mm-3D","glcm","Idm","0.8191685126467735","0.8025392511181433","","0.7753068054235548"
"log-sigma-5-0-mm-3D","glcm","Idmn","0.9860898855882133","0.9884995270895028","","0.9923824467815177"
"log-sigma-5-0-mm-3D","glcm","Idn","0.9397228375489244","0.9432704390957481","","0.94961090226883"
"log-sigma-5-0-mm-3D","glcm","Imc1","-0.5423900223612781","-0.42752331133729066","","-0.4435660200519782"
"log-sigma-5-0-mm-3D","glcm","Imc2","0.7929673275979339","0.9011349230009584","","0.9328234097588312"
"log-sigma-5-0-mm-3D","glcm","InverseVariance","0.361662974706453","0.3752526406692737","","0.4216068287663236"
"log-sigma-5-0-mm-3D","glcm","JointAverage","2.9732556091251743","3.995644167241967","","4.4462892642693586"
"log-sigma-5-0-mm-3D","glcm","JointEnergy","0.2814803580720535","0.15237546142628752","","0.09766515531652008"
"log-sigma-5-0-mm-3D","glcm","JointEntropy","2.0894316586409074","3.2205162599256174","","3.723656989616714"
"log-sigma-5-0-mm-3D","glcm","MCC","0.783757482051567","0.8816271157256085","","0.8866135597663308"
"log-sigma-5-0-mm-3D","glcm","MaximumProbability","0.40590031948727606","0.2721395541376955","","0.18470530600725008"
"log-sigma-5-0-mm-3D","glcm","SumAverage","5.946511218250349","7.991288334483934","","8.892578528538717"
"log-sigma-5-0-mm-3D","glcm","SumEntropy","1.7277686839344548","2.768798642810627","","3.215031234127084"
"log-sigma-5-0-mm-3D","glcm","SumSquares","0.8548435193557646","1.2616643514385186","","1.924314516285584"
"log-sigma-5-0-mm-3D","gldm","DependenceEntropy","4.028362329245914","5.2304367105718255","","5.609854397449343"
"log-sigma-5-0-mm-3D","gldm","DependenceNonUniformity","18.170731707317074","39.710691823899374","","85.805"
"log-sigma-5-0-mm-3D","gldm","DependenceNonUniformityNormalized","0.22159428911362283","0.12487638938333136","","0.10725625"
"log-sigma-5-0-mm-3D","gldm","DependenceVariance","2.413444378346222","9.30018591036747","","7.6126"
"log-sigma-5-0-mm-3D","gldm","GrayLevelNonUniformity","22.78048780487805","73.08176100628931","","157.76"
"log-sigma-5-0-mm-3D","gldm","GrayLevelVariance","1.092207019631172","1.5318618725525097","","1.9855484375"
"log-sigma-5-0-mm-3D","gldm","HighGrayLevelEmphasis","9.658536585365853","14.79245283018868","","20.65875"
"log-sigma-5-0-mm-3D","gldm","LargeDependenceEmphasis","15.268292682926829","33.119496855345915","","44.4575"
"log-sigma-5-0-mm-3D","gldm","LargeDependenceHighGrayLevelEmphasis","133.0731707317073","630.069182389937","","1027.53875"
"log-sigma-5-0-mm-3D","gldm","LargeDependenceLowGrayLevelEmphasis","3.914308943089431","3.214641858839972","","3.3465832908163264"
"log-sigma-5-0-mm-3D","gldm","LowGrayLevelEmphasis","0.22789972899729","0.15248427672955975","","0.08321084537981858"
"log-sigma-5-0-mm-3D","gldm","SmallDependenceEmphasis","0.14750233325037335","0.13509147538348534","","0.07147288730843718"
"log-sigma-5-0-mm-3D","gldm","SmallDependenceHighGrayLevelEmphasis","1.5541741157845252","1.8555376755020236","","1.5116885517558343"
"log-sigma-5-0-mm-3D","gldm","SmallDependenceLowGrayLevelEmphasis","0.024865698876659972","0.020448547769443746","","0.007692859807283985"
"log-sigma-5-0-mm-3D","glrlm","GrayLevelNonUniformity","20.25638399515731","61.187650694447385","","126.41695477760861"
"log-sigma-5-0-mm-3D","glrlm","GrayLevelNonUniformityNormalized","0.2743032213340167","0.22641353396066546","","0.19629858096854308"
"log-sigma-5-0-mm-3D","glrlm","GrayLevelVariance","1.0975512408667223","1.5366333927050138","","1.966544865814972"
"log-sigma-5-0-mm-3D","glrlm","HighGrayLevelRunEmphasis","9.739755668713899","14.352413302151847","","20.415866220115976"
"log-sigma-5-0-mm-3D","glrlm","LongRunEmphasis","1.4477973694040467","1.7255007915835066","","2.181281124041421"
"log-sigma-5-0-mm-3D","glrlm","LongRunHighGrayLevelEmphasis","13.859982373367561","26.67650450795996","","44.77010726862569"
"log-sigma-5-0-mm-3D","glrlm","LongRunLowGrayLevelEmphasis","0.3318513620472378","0.25140680133970794","","0.18965792484507046"
"log-sigma-5-0-mm-3D","glrlm","LowGrayLevelRunEmphasis","0.22452239167226326","0.15765527904330223","","0.08402010820925113"
"log-sigma-5-0-mm-3D","glrlm","RunEntropy","2.4179119241659834","2.901239882396221","","3.2608044156296847"
"log-sigma-5-0-mm-3D","glrlm","RunLengthNonUniformity","62.90477393205768","209.74605206450312","","460.6035774380124"
"log-sigma-5-0-mm-3D","glrlm","RunLengthNonUniformityNormalized","0.8358892868109677","0.7612364072369965","","0.6969030502270868"
"log-sigma-5-0-mm-3D","glrlm","RunPercentage","0.9005628517823638","0.8507498790517658","","0.8049999999999998"
"log-sigma-5-0-mm-3D","glrlm","RunVariance","0.10987111437943921","0.22205875258087787","","0.4505235874267156"
"log-sigma-5-0-mm-3D","glrlm","ShortRunEmphasis","0.9072245488263041","0.8738368937058029","","0.8421500785863432"
"log-sigma-5-0-mm-3D","glrlm","ShortRunHighGrayLevelEmphasis","8.917654801961772","12.231353997880898","","16.99888211368619"
"log-sigma-5-0-mm-3D","glrlm","ShortRunLowGrayLevelEmphasis","0.19957481206478087","0.1417790493860494","","0.07170885132177635"
"log-sigma-5-0-mm-3D","glszm","GrayLevelNonUniformity","5.545454545454546","15.761904761904763","","12.3125"
"log-sigma-5-0-mm-3D","glszm","GrayLevelNonUniformityNormalized","0.25206611570247933","0.25018896447467875","","0.1923828125"
"log-sigma-5-0-mm-3D","glszm","GrayLevelVariance","1.1818181818181819","1.297556059460821","","2.453125"
"log-sigma-5-0-mm-3D","glszm","HighGrayLevelZoneEmphasis","10.181818181818182","13.492063492063492","","21.59375"
"log-sigma-5-0-mm-3D","glszm","LargeAreaEmphasis","21.09090909090909","101.36507936507937","","872.84375"
"log-sigma-5-0-mm-3D","glszm","LargeAreaHighGrayLevelEmphasis","196.1818181818182","1961.904761904762","","20281.703125"
"log-sigma-5-0-mm-3D","glszm","LargeAreaLowGrayLevelEmphasis","4.5012878787878785","11.332786596119929","","70.43709777140023"
"log-sigma-5-0-mm-3D","glszm","LowGrayLevelZoneEmphasis","0.20597222222222225","0.1319268077601411","","0.10053183903769841"
"log-sigma-5-0-mm-3D","glszm","SizeZoneNonUniformity","4.0","13.158730158730158","","8.59375"
"log-sigma-5-0-mm-3D","glszm","SizeZoneNonUniformityNormalized","0.18181818181818182","0.20886873267825648","","0.13427734375"
"log-sigma-5-0-mm-3D","glszm","SmallAreaEmphasis","0.23177231498660067","0.3337054192975352","","0.3201761780302143"
"log-sigma-5-0-mm-3D","glszm","SmallAreaHighGrayLevelEmphasis","2.4585265924551636","5.21107808260728","","7.468772976957702"
"log-sigma-5-0-mm-3D","glszm","SmallAreaLowGrayLevelEmphasis","0.03453036243958863","0.030758003638526158","","0.050751739086216316"
"log-sigma-5-0-mm-3D","glszm","ZoneEntropy","4.004886164091837","4.306511971655759","","5.214614648336074"
"log-sigma-5-0-mm-3D","glszm","ZonePercentage","0.2682926829268293","0.19811320754716982","","0.08"
"log-sigma-5-0-mm-3D","glszm","ZoneVariance","7.198347107438017","75.88662131519274","","716.59375"
"log-sigma-5-0-mm-3D","ngtdm","Busyness","0.47151920256428465","1.1580048474775875","","1.3599397208343666"
"log-sigma-5-0-mm-3D","ngtdm","Coarseness","0.17818233697739716","0.045255479470003544","","0.021941863766384684"
"log-sigma-5-0-mm-3D","ngtdm","Complexity","2.0120290406049537","4.074076051626712","","7.876710838400913"
"log-sigma-5-0-mm-3D","ngtdm","Contrast","0.025514477614780862","0.03242272191156464","","0.021752914543405607"
"log-sigma-5-0-mm-3D","ngtdm","Strength","1.6170531484200814","0.5311289334798545","","0.473827253970227"
