"Image type","Feature Class","Feature Name","Segmentation_segment_IPH","Segmentation_segment_IPH_lipid","Segmentation_segment_Calcium","Segmentation_segment_Fibrous"
"log-sigma-1-0-mm-3D","glszm","HighGrayLevelZoneEmphasis","8.458333333333334","30.747663551401867","201.78823529411764","56.70776255707762"
"log-sigma-1-0-mm-3D","glszm","LargeAreaEmphasis","3.9166666666666665","59.88785046728972","2.7176470588235295","23.652968036529682"
"log-sigma-1-0-mm-3D","glszm","LargeAreaHighGrayLevelEmphasis","35.041666666666664","1526.4392523364486","509.72352941176473","1472.2922374429224"
"log-sigma-1-0-mm-3D","glszm","LargeAreaLowGrayLevelEmphasis","0.584201388888889","2.4750148610846203","0.028990635111979","0.4147792992594852"
"log-sigma-1-0-mm-3D","glszm","LowGrayLevelZoneEmphasis","0.18431712962962962","0.05565885466336068","0.014465640950890448","0.02795127965082155"
"log-sigma-1-0-mm-3D","glszm","SizeZoneNonUniformity","9.166666666666666","35.373831775700936","87.05882352941177","82.30593607305936"
"log-sigma-1-0-mm-3D","glszm","SizeZoneNonUniformityNormalized","0.3819444444444444","0.3305965586514106","0.5121107266435986","0.3758261921144263"
"log-sigma-1-0-mm-3D","glszm","SmallAreaEmphasis","0.6195023148148148","0.590816974554789","0.7413709150326798","0.6363974600845289"
"log-sigma-1-0-mm-3D","glszm","SmallAreaHighGrayLevelEmphasis","4.688657407407407","17.805651780907844","154.96376633986927","35.32160229786691"
"log-sigma-1-0-mm-3D","glszm","SmallAreaLowGrayLevelEmphasis","0.13711259002057613","0.04052609804410885","0.012228178824844041","0.020906240838147065"
"log-sigma-1-0-mm-3D","glszm","ZoneEntropy","3.0220552088741974","4.378822291983541","5.175264292419351","4.682391376295946"
"log-sigma-1-0-mm-3D","glszm","ZonePercentage","0.5714285714285714","0.3165680473372781","0.6854838709677419","0.36258278145695366"
"log-sigma-1-0-mm-3D","glszm","ZoneVariance","0.8541666666666667","49.90933706000524","0.5894809688581314","16.0464544108755"
"log-sigma-1-0-mm-3D","ngtdm","Busyness","0.9403880070546737","0.9190956583428427","0.1788782801520704","0.7292089960830453"
"log-sigma-1-0-mm-3D","ngtdm","Coarseness","0.11815453863465866","0.021799217428338322","0.02323241542900149","0.01135957503379693"
"log-sigma-1-0-mm-3D","ngtdm","Complexity","3.5748060332296787","17.88481798870569","477.6597295257605","56.77386847980397"
"log-sigma-1-0-mm-3D","ngtdm","Contrast","0.05872146036545129","0.02866981727445073","0.24633329893794673","0.027663133252955312"
"log-sigma-1-0-mm-3D","ngtdm","Strength","0.6207928197456993","0.4953693499089402","3.320448760714399","0.6642383741547604"
"log-sigma-3-0-mm-3D","firstorder","10Percentile","-29.384182548522944","-53.71384963989257","-196.15413513183594","-91.19564208984374"
"log-sigma-3-0-mm-3D","firstorder","90Percentile","33.448845291137694","27.52588291168213","-46.23949890136715","11.147817325592042"
"log-sigma-3-0-mm-3D","firstorder","Energy","21889.08776221567","389485.04578764195","4837768.638875055","2012620.3824708997"
"log-sigma-3-0-mm-3D","firstorder","Entropy","1.9084961128124465","2.356732352901841","3.1718119523631314","2.6729606500867087"
"log-sigma-3-0-mm-3D","firstorder","InterquartileRange","37.23860716819763","42.37982535362244","73.47680854797363","52.68781518936157"
"log-sigma-3-0-mm-3D","firstorder","Kurtosis","2.1053153161546825","3.278754368289859","2.7172379997489027","2.9131621365333076"
"log-sigma-3-0-mm-3D","firstorder","Maximum","39.254364013671875","49.55896759033203","18.537944793701172","34.505191802978516"
"log-sigma-3-0-mm-3D","firstorder","MeanAbsoluteDeviation","18.934312715687177","25.686801527299522","45.5981861604426","31.108313860259713"
"log-sigma-3-0-mm-3D","firstorder","Mean","3.4481298951875594","-11.264821603982407","-127.56159428050441","-42.37525650607237"
"log-sigma-3-0-mm-3D","firstorder","Median","0.8935226202011108","-6.930218696594238","-134.7476348876953","-41.31527900695801"
"log-sigma-3-0-mm-3D","firstorder","Minimum","-40.45996856689453","-121.24568176269531","-246.84219360351562","-163.941162109375"
"log-sigma-3-0-mm-3D","firstorder","Range","79.7143325805664","170.80464935302734","265.3801383972168","198.44635391235352"
"log-sigma-3-0-mm-3D","firstorder","RobustMeanAbsoluteDeviation","13.675813829991966","18.224351372865986","31.724855743881488","21.420402870207667"
"log-sigma-3-0-mm-3D","firstorder","RootMeanSquared","22.829120794354527","33.94587781562729","139.66793335754332","57.724803603916754"
"log-sigma-3-0-mm-3D","firstorder","Skewness","-0.1353963433442304","-0.7032279682958432","0.4535693017842219","-0.3539133805332577"
"log-sigma-3-0-mm-3D","firstorder","TotalEnergy","21889.08776221567","389485.04578764195","4837768.638875055","2012620.3824708997"
"log-sigma-3-0-mm-3D","firstorder","Uniformity","0.2789115646258503","0.2219810230734218","0.12552029136316337","0.18080895574755493"
"log-sigma-3-0-mm-3D","firstorder","Variance","509.2791564691441","1025.4264149039482","3235.171272983143","1536.4905871553326"
"log-sigma-3-0-mm-3D","glcm","Autocorrelation","7.991904761904761","30.335859809133844","28.85347189887531","36.65806216227661"
"log-sigma-3-0-mm-3D","glcm","ClusterProminence","6.984210056216931","75.83950852082918","819.5965756998878","192.17045591934126"
"log-sigma-3-0-mm-3D","glcm","ClusterShade","0.44842526455026466","-8.064116973187911","46.38452382632042","-9.442574646769364"
"log-sigma-3-0-mm-3D","glcm","ClusterTendency","1.8418293650793651","3.8709317959171656","16.267407039748903","8.013599085127225"
"log-sigma-3-0-mm-3D","glcm","Contrast","0.5769047619047619","1.1563675907616235","2.7856050750441166","1.8791513834735742"
"log-sigma-3-0-mm-3D","glcm","Correlation","0.4126976931091001","0.5026924460210467","0.7063546420828646","0.6204787596295195"
"log-sigma-3-0-mm-3D","glcm","DifferenceAverage","0.516904761904762","0.782596460625743","1.3511687611204966","1.038425143453778"
"log-sigma-3-0-mm-3D","glcm","DifferenceEntropy","0.8856523810876947","1.4247054884234465","1.8448441375739872","1.719591864350785"
"log-sigma-3-0-mm-3D","glcm","DifferenceVariance","0.26538038548752835","0.4824760893881125","0.8346977190623422","0.7514837461508161"
"log-sigma-3-0-mm-3D","glcm","Id","0.7515476190476191","0.6648016149529277","0.5238826906577527","0.5995806976023237"
"log-sigma-3-0-mm-3D","glcm","Idm","0.7475476190476191","0.6456929866877394","0.46589670953445866","0.5632769608063471"
"log-sigma-3-0-mm-3D","glcm","Idmn","0.9671232492997198","0.9780267785536515","0.978113798904536","0.9782616223908468"
"log-sigma-3-0-mm-3D","glcm","Idn","0.8986190476190477","0.9071502569359857","0.8961421126626028","0.9033860621534977"
"log-sigma-3-0-mm-3D","glcm","Imc1","-0.6218772432332844","-0.22145780523218658","-0.30643457914367317","-0.21662113770221694"
"log-sigma-3-0-mm-3D","glcm","Imc2","0.8676927382302901","0.746463828455276","0.9170848225088323","0.8125101354755279"
"log-sigma-3-0-mm-3D","glcm","InverseVariance","0.4644047619047619","0.5113438474478291","0.4562855293317004","0.4931347313884015"
"log-sigma-3-0-mm-3D","glcm","JointAverage","2.7291666666666665","5.4438339136407885","5.043844741596459","5.925586588247345"
"log-sigma-3-0-mm-3D","glcm","JointEnergy","0.28515504535147396","0.1074085710286341","0.03345527072651485","0.05041370674598945"
"log-sigma-3-0-mm-3D","glcm","JointEntropy","2.0286173924346578","3.664795307088213","5.184823734901963","4.694619288932939"
"log-sigma-3-0-mm-3D","glcm","MCC","0.8840864238139947","0.7100217052946363","0.8792139267375607","0.6806771330170526"
"log-sigma-3-0-mm-3D","glcm","MaximumProbability","0.36047619047619045","0.20899763083185696","0.06821686678858928","0.09976526476614057"
"log-sigma-3-0-mm-3D","glcm","SumAverage","5.458333333333333","10.887667827281575","10.087689483192916","11.85117317649469"
"log-sigma-3-0-mm-3D","glcm","SumEntropy","1.4692615055515312","2.767471731383815","3.7792129371797945","3.430779968988563"
"log-sigma-3-0-mm-3D","glcm","SumSquares","0.6046835317460317","1.2568248466696974","4.763253028698254","2.4731876171502"
"log-sigma-3-0-mm-3D","gldm","DependenceEntropy","3.3320953986601656","4.999464043058895","5.2044343810757745","5.208385723184172"
"log-sigma-3-0-mm-3D","gldm","DependenceNonUniformity","13.428571428571429","49.319526627218934","56.20161290322581","103.98013245033113"
"log-sigma-3-0-mm-3D","gldm","DependenceNonUniformityNormalized","0.3197278911564626","0.14591575925212702","0.22661940686784598","0.1721525371694224"
"log-sigma-3-0-mm-3D","gldm","DependenceVariance","1.251700680272109","7.463394138860686","1.5780437044745057","3.6919433358186042"
"log-sigma-3-0-mm-3D","gldm","GrayLevelNonUniformity","11.714285714285714","75.02958579881657","31.129032258064516","109.20860927152317"
"log-sigma-3-0-mm-3D","gldm","GrayLevelVariance","0.9841269841269842","1.698224852071006","5.301183662851197","2.484679948247884"
"log-sigma-3-0-mm-3D","gldm","HighGrayLevelEmphasis","8.095238095238095","27.473372781065088","34.75806451612903","36.42880794701987"
"log-sigma-3-0-mm-3D","gldm","LargeDependenceEmphasis","8.619047619047619","22.02958579881657","11.983870967741936","15.099337748344372"
"log-sigma-3-0-mm-3D","gldm","LargeDependenceHighGrayLevelEmphasis","85.71428571428571","740.6449704142012","399.241935483871","655.1208609271523"
"log-sigma-3-0-mm-3D","gldm","LargeDependenceLowGrayLevelEmphasis","1.4095568783068781","0.8343965603993078","0.9090808980396022","0.48278556943380735"
"log-sigma-3-0-mm-3D","gldm","LowGrayLevelEmphasis","0.25380291005291006","0.060442294274711865","0.07469504366526868","0.04422173229115045"
"log-sigma-3-0-mm-3D","gldm","SmallDependenceEmphasis","0.2724867724867725","0.26820423553992134","0.1938709677419355","0.23962934109622133"
"log-sigma-3-0-mm-3D","gldm","SmallDependenceHighGrayLevelEmphasis","1.4847883597883598","5.829197480208679","7.1948331093189966","7.4017929671824385"
"log-sigma-3-0-mm-3D","gldm","SmallDependenceLowGrayLevelEmphasis","0.1165674603174603","0.020192606800542516","0.014782247815034242","0.015841511876740023"
"log-sigma-3-0-mm-3D","glrlm","GrayLevelNonUniformity","10.84045916886663","65.34868702470177","28.589022758331097","98.83010330889526"
"log-sigma-3-0-mm-3D","glrlm","GrayLevelNonUniformityNormalized","0.27780977247566935","0.21646572729737093","0.1262121489042485","0.18003845413352382"
"log-sigma-3-0-mm-3D","glrlm","GrayLevelVariance","0.986347680538382","1.7455641648436784","5.258508748850646","2.500556032649989"
"log-sigma-3-0-mm-3D","glrlm","HighGrayLevelRunEmphasis","7.946449865471863","26.824029510570476","34.8289476446928","35.90352467033493"
"log-sigma-3-0-mm-3D","glrlm","LongRunEmphasis","1.2794666396890213","1.498935108557799","1.3217625480002027","1.3899409845506576"
"log-sigma-3-0-mm-3D","glrlm","LongRunHighGrayLevelEmphasis","10.6551635427293","43.03333513891495","45.67811197786577","52.01460883122044"
"log-sigma-3-0-mm-3D","glrlm","LongRunLowGrayLevelEmphasis","0.3088795067518781","0.08354492641912017","0.09893304557482599","0.05860147639779766"
"log-sigma-3-0-mm-3D","glrlm","LowGrayLevelRunEmphasis","0.26172933491131684","0.0627316706427869","0.07457085953939807","0.04533461189718347"
"log-sigma-3-0-mm-3D","glrlm","RunEntropy","2.1693202398832514","2.8325436827488364","3.540368955272388","3.109271453732279"
"log-sigma-3-0-mm-3D","glrlm","RunLengthNonUniformity","34.8250659112926","252.97394660730407","193.6664523018952","469.22830561891175"
"log-sigma-3-0-mm-3D","glrlm","RunLengthNonUniformityNormalized","0.8774596183118922","0.8264011501954815","0.844874955251145","0.8473936941222676"
"log-sigma-3-0-mm-3D","glrlm","RunPercentage","0.9285714285714287","0.891670459717797","0.9143920595533499","0.9085583290881305"
"log-sigma-3-0-mm-3D","glrlm","RunVariance","0.061270190844053884","0.18495937604081988","0.09850364064295783","0.14914403644211263"
"log-sigma-3-0-mm-3D","glrlm","ShortRunEmphasis","0.9301333400777448","0.917938909756253","0.9290350190622217","0.9323916805506779"
"log-sigma-3-0-mm-3D","glrlm","ShortRunHighGrayLevelEmphasis","7.269271446157506","24.20189976908941","32.380426503902804","33.10630184833521"
"log-sigma-3-0-mm-3D","glrlm","ShortRunLowGrayLevelEmphasis","0.24994179195117652","0.05893859218869706","0.0691712653186267","0.04302823582555009"
"log-sigma-3-0-mm-3D","glszm","GrayLevelNonUniformity","5.2105263157894735","25.17391304347826","9.453333333333333","29.644444444444446"
"log-sigma-3-0-mm-3D","glszm","GrayLevelNonUniformityNormalized","0.2742382271468144","0.21890359168241966","0.12604444444444443","0.16469135802469137"
"log-sigma-3-0-mm-3D","glszm","GrayLevelVariance","0.9695290858725761","1.815047258979206","5.2366222222222225","2.9369135802469137"
"log-sigma-3-0-mm-3D","glszm","HighGrayLevelZoneEmphasis","6.578947368421052","22.182608695652174","39.18666666666667","31.5"
"log-sigma-3-0-mm-3D","glszm","LargeAreaEmphasis","6.105263157894737","48.208695652173915","20.906666666666666","68.07777777777778"
"log-sigma-3-0-mm-3D","glszm","LargeAreaHighGrayLevelEmphasis","56.8421052631579","1598.3826086956522","544.4","2776.6055555555554"
"log-sigma-3-0-mm-3D","glszm","LargeAreaLowGrayLevelEmphasis","1.1860380116959064","1.7106740116336387","1.8849212722289204","1.9343174305730524"
"log-sigma-3-0-mm-3D","glszm","LowGrayLevelZoneEmphasis","0.34173976608187134","0.07506802721088436","0.07186834411246387","0.06197265264130344"
"log-sigma-3-0-mm-3D","glszm","SizeZoneNonUniformity","5.526315789473684","38.54782608695652","15.24","50.65555555555556"
"log-sigma-3-0-mm-3D","glszm","SizeZoneNonUniformityNormalized","0.29085872576177285","0.3351984877126654","0.2032","0.28141975308641975"
"log-sigma-3-0-mm-3D","glszm","SmallAreaEmphasis","0.4327485380116959","0.5890810153653068","0.37831853905341856","0.5303095703893181"
"log-sigma-3-0-mm-3D","glszm","SmallAreaHighGrayLevelEmphasis","1.8439327485380117","11.999849503369171","14.938641038482372","15.289005619610485"
"log-sigma-3-0-mm-3D","glszm","SmallAreaLowGrayLevelEmphasis","0.22089729532163746","0.04558587807488417","0.03114307506318062","0.041980578168720674"
"log-sigma-3-0-mm-3D","glszm","ZoneEntropy","3.2866294867861923","4.233372844704351","5.186965817330298","4.905295430730485"
"log-sigma-3-0-mm-3D","glszm","ZonePercentage","0.4523809523809524","0.34023668639053256","0.3024193548387097","0.2980132450331126"
"log-sigma-3-0-mm-3D","glszm","ZoneVariance","1.2188365650969528","39.57020793950851","9.97262222222222","56.81802469135803"
"log-sigma-3-0-mm-3D","ngtdm","Busyness","0.6826388888888889","1.1473676018463468","0.710332859904365","1.3598481054134508"
"log-sigma-3-0-mm-3D","ngtdm","Coarseness","0.25635808748728384","0.025518656123951027","0.03575707657390836","0.014381791699717318"
"log-sigma-3-0-mm-3D","ngtdm","Complexity","1.616887973137973","11.688489267333916","40.2148998426294","22.050956747854567"
"log-sigma-3-0-mm-3D","ngtdm","Contrast","0.0579281095154111","0.04746848141940301","0.0871712455805086","0.04827874823321329"
"log-sigma-3-0-mm-3D","ngtdm","Strength","1.2199036918138042","0.48392563194133964","1.5329923842557758","0.4189600899735453"
"log-sigma-5-0-mm-3D","firstorder","10Percentile","-60.52745475769043","-65.95686416625976","-92.08490142822265","-78.96199569702148"
"log-sigma-5-0-mm-3D","firstorder","90Percentile","-13.945670223236089","-20.800988006591798","-38.8962490081787","-28.37928657531737"
"log-sigma-5-0-mm-3D","firstorder","Energy","62856.239232551154","720891.9755084486","1165056.903492866","1889761.1134336358"
"log-sigma-5-0-mm-3D","firstorder","Entropy","1.6142881900144443","1.6157476837549967","1.804717750058675","1.7833518384127451"
"log-sigma-5-0-mm-3D","firstorder","InterquartileRange","20.159159660339355","24.36098289489746","32.59157848358154","26.1414737701416"
"log-sigma-5-0-mm-3D","firstorder","Kurtosis","2.490183120638734","2.485108527993861","2.2119245023976877","2.749471714700979"
"log-sigma-5-0-mm-3D","firstorder","Maximum","2.1626105308532715","1.9873008728027344","-18.926708221435547","2.917454242706299"
"log-sigma-5-0-mm-3D","firstorder","MeanAbsoluteDeviation","13.211857534049592","14.103174541507515","17.696297952895605","15.584186966811549"
"log-sigma-5-0-mm-3D","firstorder","Mean","-34.94344882738022","-42.846587148643806","-65.2889076740511","-52.45373805706075"
"log-sigma-5-0-mm-3D","firstorder","Median","-32.20136642456055","-43.21678352355957","-64.1596565246582","-52.962989807128906"
"log-sigma-5-0-mm-3D","firstorder","Minimum","-65.92253112792969","-84.84581756591797","-109.29637908935547","-103.9895248413086"
"log-sigma-5-0-mm-3D","firstorder","Range","68.08514165878296","86.8331184387207","90.36967086791992","106.90697908401489"
"log-sigma-5-0-mm-3D","firstorder","RobustMeanAbsoluteDeviation","8.64174036681652","10.205087819249867","13.424962146417691","10.897851732516449"
"log-sigma-5-0-mm-3D","firstorder","RootMeanSquared","38.685619092688064","46.18242626353801","68.54057261745993","55.9351728815374"
"log-sigma-5-0-mm-3D","firstorder","Skewness","-0.15368465366996703","0.0017011959610002529","0.11963950495876535","-0.0782297009958696"
"log-sigma-5-0-mm-3D","firstorder","TotalEnergy","62856.239232551154","720891.9755084486","1165056.903492866","1889761.1134336358"
"log-sigma-5-0-mm-3D","firstorder","Uniformity","0.3639455782312925","0.3756521130212528","0.3157193028095734","0.33139445638349196"
"log-sigma-5-0-mm-3D","firstorder","Variance","275.53250863281073","296.9864653007973","435.1686294585306","377.3489291287336"
"log-sigma-5-0-mm-3D","glcm","Autocorrelation","5.030238095238095","7.35963974697361","8.469892009393929","11.361387362034607"
"log-sigma-5-0-mm-3D","glcm","ClusterProminence","5.06009542805274","5.291677515937193","13.553916414467455","13.482979700378065"
"log-sigma-5-0-mm-3D","glcm","ClusterShade","0.09429300561494444","-0.13381228817950383","1.2551753048621115","-0.11857005349934194"
"log-sigma-5-0-mm-3D","glcm","ClusterTendency","1.6495096371882085","1.390521388896862","2.39126032003055","2.274568973032369"
"log-sigma-5-0-mm-3D","glcm","Contrast","0.2369047619047619","0.4145734009547662","0.4574936958556976","0.45343029401383217"
"log-sigma-5-0-mm-3D","glcm","Correlation","0.6672863266543714","0.5360994198042925","0.6791252033589572","0.6680499425551094"
"log-sigma-5-0-mm-3D","glcm","DifferenceAverage","0.2369047619047619","0.4022618655105663","0.40780962672449816","0.4245427960793885"
"log-sigma-5-0-mm-3D","glcm","DifferenceEntropy","0.6256523810876949","0.970725420960619","1.0435042246273833","1.0149751160978246"
"log-sigma-5-0-mm-3D","glcm","DifferenceVariance","0.15038038548752836","0.24095909341703645","0.2794821410948996","0.25798021897746165"
"log-sigma-5-0-mm-3D","glcm","Id","0.881547619047619","0.80092098981875","0.8043758648262842","0.7925431849493795"
"log-sigma-5-0-mm-3D","glcm","Idm","0.881547619047619","0.8001002207891368","0.8010635935508709","0.7906173517537501"
"log-sigma-5-0-mm-3D","glcm","Idmn","0.9860644257703083","0.9841528389721178","0.9827994525662759","0.987862238666928"
"log-sigma-5-0-mm-3D","glcm","Idn","0.9526190476190475","0.9332494875445293","0.9332146829061835","0.9398668773089166"
"log-sigma-5-0-mm-3D","glcm","Imc1","-0.5978092128330619","-0.22079823145882854","-0.30142642074331233","-0.2837837229852854"
"log-sigma-5-0-mm-3D","glcm","Imc2","0.7761854810794799","0.6646457571569262","0.787925475135122","0.7719288450258226"
"log-sigma-5-0-mm-3D","glcm","InverseVariance","0.2369047619047619","0.39148927199689143","0.3643360662346987","0.3992662353867503"
"log-sigma-5-0-mm-3D","glcm","JointAverage","2.147261904761905","2.6669104689152405","2.8258016163626754","3.3017431756322635"
"log-sigma-5-0-mm-3D","glcm","JointEnergy","0.375421485260771","0.21908600282198393","0.16931014629239416","0.16413504219991165"
"log-sigma-5-0-mm-3D","glcm","JointEntropy","1.6638262778519128","2.5988035072907913","2.974454387629385","3.020886221228866"
"log-sigma-5-0-mm-3D","glcm","MCC","0.790042172673625","0.5645092996795587","0.7050034769424829","0.6933506872578307"
"log-sigma-5-0-mm-3D","glcm","MaximumProbability","0.4814285714285715","0.36338084219569133","0.27563627219280257","0.2735880433943275"
"log-sigma-5-0-mm-3D","glcm","SumAverage","4.29452380952381","5.333820937830482","5.651603232725351","6.603486351264528"
"log-sigma-5-0-mm-3D","glcm","SumEntropy","1.4269215159471513","2.1757882697147717","2.487408132975951","2.539206932445701"
"log-sigma-5-0-mm-3D","glcm","SumSquares","0.4716035997732426","0.45127369746290696","0.7121885039715619","0.6819998167615502"
"log-sigma-5-0-mm-3D","gldm","DependenceEntropy","3.019728363451506","4.776927905010972","5.034566120510303","5.0388545335675765"
"log-sigma-5-0-mm-3D","gldm","DependenceNonUniformity","11.19047619047619","38.260355029585796","24.60483870967742","67.52649006622516"
"log-sigma-5-0-mm-3D","gldm","DependenceNonUniformityNormalized","0.26643990929705214","0.11319631665557929","0.0992130593132154","0.11179882461295557"
"log-sigma-5-0-mm-3D","gldm","DependenceVariance","1.7120181405895691","11.266587304366094","9.111862643080125","7.532301214858998"
"log-sigma-5-0-mm-3D","gldm","GrayLevelNonUniformity","15.285714285714286","126.97041420118343","78.29838709677419","200.16225165562915"
"log-sigma-5-0-mm-3D","gldm","GrayLevelVariance","0.5691609977324262","0.5522565736493821","0.7614464099895942","0.6974118459716679"
"log-sigma-5-0-mm-3D","gldm","HighGrayLevelEmphasis","4.761904761904762","8.319526627218934","9.096774193548388","12.27317880794702"
"log-sigma-5-0-mm-3D","gldm","LargeDependenceEmphasis","11.0","38.751479289940825","57.66129032258065","38.33112582781457"
"log-sigma-5-0-mm-3D","gldm","LargeDependenceHighGrayLevelEmphasis","54.19047619047619","293.0177514792899","443.9193548387097","431.4751655629139"
"log-sigma-5-0-mm-3D","gldm","LargeDependenceLowGrayLevelEmphasis","3.8672288359788363","6.191049474030243","10.035239695340502","4.308545805739515"
"log-sigma-5-0-mm-3D","gldm","LowGrayLevelEmphasis","0.39103835978835977","0.17481837606837608","0.165331541218638","0.10932303164091242"
"log-sigma-5-0-mm-3D","gldm","SmallDependenceEmphasis","0.2507936507936508","0.13243982516629205","0.06010418635277164","0.09240348219840556"
"log-sigma-5-0-mm-3D","gldm","SmallDependenceHighGrayLevelEmphasis","1.6043650793650794","1.1466089565711595","0.706702426346116","1.2781479735774384"
"log-sigma-5-0-mm-3D","gldm","SmallDependenceLowGrayLevelEmphasis","0.07724867724867725","0.029167051374613888","0.011000060808292758","0.01093502584525616"
"log-sigma-5-0-mm-3D","glrlm","GrayLevelNonUniformity","13.925063531002516","102.58747943190451","58.72365241240902","163.38768995824643"
"log-sigma-5-0-mm-3D","glrlm","GrayLevelNonUniformityNormalized","0.36177534385859883","0.36228072708530945","0.3069032528132822","0.32778995612652945"
"log-sigma-5-0-mm-3D","glrlm","GrayLevelVariance","0.5803674047537059","0.5897047679929325","0.7985577353916403","0.7158359745114425"
"log-sigma-5-0-mm-3D","glrlm","HighGrayLevelRunEmphasis","4.780984733586737","8.440391879180181","9.400736252010182","12.442816339024846"
"log-sigma-5-0-mm-3D","glrlm","LongRunEmphasis","1.3253180764422552","1.8516100421426858","2.196793168170556","1.9374860444359805"
"log-sigma-5-0-mm-3D","glrlm","LongRunHighGrayLevelEmphasis","6.272878515884884","15.064878727656538","19.123230339172633","23.125476541315287"
"log-sigma-5-0-mm-3D","glrlm","LongRunLowGrayLevelEmphasis","0.5150466506414895","0.31636097267227115","0.36632115351063366","0.21401935427946825"
"log-sigma-5-0-mm-3D","glrlm","LowGrayLevelRunEmphasis","0.3926401378725369","0.1773588293108436","0.16397809780848727","0.10886303663890153"
"log-sigma-5-0-mm-3D","glrlm","RunEntropy","1.9423334448089997","2.343773375032465","2.7235725494903256","2.5406936623667797"
"log-sigma-5-0-mm-3D","glrlm","RunLengthNonUniformity","33.192239473716484","215.44539875855781","123.35595763340201","369.1460460782068"
"log-sigma-5-0-mm-3D","glrlm","RunLengthNonUniformityNormalized","0.8499432811727438","0.7455242808599679","0.6290527425180017","0.7270279910862698"
"log-sigma-5-0-mm-3D","glrlm","RunPercentage","0.9146825396825397","0.8368229403732363","0.7704714640198511","0.8250127356087623"
"log-sigma-5-0-mm-3D","glrlm","RunVariance","0.07502835941362812","0.2785003372289185","0.3317166439697363","0.3268555992279426"
"log-sigma-5-0-mm-3D","glrlm","ShortRunEmphasis","0.918670480889436","0.8641139868433363","0.7905274572008779","0.8563217694455758"
"log-sigma-5-0-mm-3D","glrlm","ShortRunHighGrayLevelEmphasis","4.408011288012201","7.37842123048721","7.659974774514257","10.750979291901949"
"log-sigma-5-0-mm-3D","glrlm","ShortRunLowGrayLevelEmphasis","0.36203850968029866","0.15496174048887273","0.1285023568565873","0.0930477562644617"
"log-sigma-5-0-mm-3D","glszm","GrayLevelNonUniformity","5.888888888888889","19.794117647058822","6.6923076923076925","19.08450704225352"
"log-sigma-5-0-mm-3D","glszm","GrayLevelNonUniformityNormalized","0.3271604938271605","0.29108996539792387","0.257396449704142","0.2687958738345566"
"log-sigma-5-0-mm-3D","glszm","GrayLevelVariance","0.6944444444444444","0.8806228373702422","1.1967455621301775","1.1013687760365005"
"log-sigma-5-0-mm-3D","glszm","HighGrayLevelZoneEmphasis","5.388888888888889","8.852941176470589","11.884615384615385","14.408450704225352"
"log-sigma-5-0-mm-3D","glszm","LargeAreaEmphasis","7.111111111111111","132.1764705882353","248.3846153846154","515.5774647887324"
"log-sigma-5-0-mm-3D","glszm","LargeAreaHighGrayLevelEmphasis","33.333333333333336","990.3235294117648","1744.4615384615386","5458.887323943662"
"log-sigma-5-0-mm-3D","glszm","LargeAreaLowGrayLevelEmphasis","2.6871141975308643","20.9159272875817","45.18294871794872","55.32494522691706"
"log-sigma-5-0-mm-3D","glszm","LowGrayLevelZoneEmphasis","0.36766975308641975","0.2138235294117647","0.1758226495726496","0.11811815336463224"
"log-sigma-5-0-mm-3D","glszm","SizeZoneNonUniformity","5.0","13.705882352941176","3.0","12.43661971830986"
"log-sigma-5-0-mm-3D","glszm","SizeZoneNonUniformityNormalized","0.2777777777777778","0.20155709342560554","0.11538461538461539","0.1751636580043642"
"log-sigma-5-0-mm-3D","glszm","SmallAreaEmphasis","0.4389506172839506","0.35183340986104794","0.25424010261263336","0.34354836834162233"
"log-sigma-5-0-mm-3D","glszm","SmallAreaHighGrayLevelEmphasis","3.200941358024691","2.8501888773890287","3.3637832226750337","5.103754698607206"
"log-sigma-5-0-mm-3D","glszm","SmallAreaLowGrayLevelEmphasis","0.10778935185185184","0.09568671371671647","0.05794275140685679","0.04668997505277475"
"log-sigma-5-0-mm-3D","glszm","ZoneEntropy","3.1552215288595087","4.2289658347070205","4.392747410448778","4.753473486972737"
"log-sigma-5-0-mm-3D","glszm","ZonePercentage","0.42857142857142855","0.20118343195266272","0.10483870967741936","0.11754966887417219"
"log-sigma-5-0-mm-3D","glszm","ZoneVariance","1.6666666666666665","107.46972318339101","157.4023668639053","443.20769688553867"
"log-sigma-5-0-mm-3D","ngtdm","Busyness","0.5814676616915424","2.493862347610946","1.9346668538810115","2.597476104577898"
"log-sigma-5-0-mm-3D","ngtdm","Coarseness","0.26951871657754006","0.027841565558953077","0.04383975530840651","0.017035415329171983"
"log-sigma-5-0-mm-3D","ngtdm","Complexity","1.4550807615323746","3.163013098434388","3.0184488069501243","4.770052603479393"
"log-sigma-5-0-mm-3D","ngtdm","Contrast","0.025220758497402494","0.01726601956422124","0.024256334053968064","0.01479815460380622"
"log-sigma-5-0-mm-3D","ngtdm","Strength","1.4498933901918973","0.2458157924747934","0.35115532213481504","0.22619213141934894"
