Image type,Feature Class,Feature Name,Segmentation_segment_IPH_lipid,Segmentation_segment_Fibrous,Segmentation_segment_Calcium,Segmentation_segment_IPH
log-sigma-3-0-mm-3D,glcm,Correlation,0.662165953,0.737731499,0.067218087,0.319227235
log-sigma-3-0-mm-3D,glcm,DifferenceAverage,0.492835282,0.4965864,0.94794289,0.736638573
log-sigma-3-0-mm-3D,glcm,DifferenceEntropy,1.158329867,1.191259763,1.13384476,1.303313925
log-sigma-3-0-mm-3D,glcm,DifferenceVariance,0.323669595,0.368885882,0.334745104,0.416043562
log-sigma-3-0-mm-3D,glcm,Id,0.768974972,0.772519248,0.61586927,0.68395941
log-sigma-3-0-mm-3D,glcm,Idm,0.763013606,0.76500346,0.579932984,0.664604763
log-sigma-3-0-mm-3D,glcm,Idmn,0.988485249,0.983626168,0.971480734,0.972723574
log-sigma-3-0-mm-3D,glcm,Idn,0.939694614,0.931369268,0.888993865,0.900521655
log-sigma-3-0-mm-3D,glcm,Imc1,-0.282599435,-0.337512913,-0.358341475,-0.220120798
log-sigma-3-0-mm-3D,glcm,Imc2,0.782408883,0.840716091,0.749038003,0.704124643
log-sigma-3-0-mm-3D,glcm,InverseVariance,0.413392002,0.392977889,0.476279138,0.47305882
log-sigma-3-0-mm-3D,glcm,JointAverage,4.709193395,3.99963932,2.739315268,3.801836139
log-sigma-3-0-mm-3D,glcm,JointEnergy,0.142636224,0.160560325,0.239438005,0.158244258
log-sigma-3-0-mm-3D,glcm,JointEntropy,3.27967963,3.340091446,2.412574642,3.173775184
log-sigma-3-0-mm-3D,glcm,MCC,0.703602976,0.775626953,0.713159066,0.563700869
log-sigma-3-0-mm-3D,glcm,MaximumProbability,0.282071072,0.328446317,0.355810023,0.304809728
log-sigma-3-0-mm-3D,glcm,SumAverage,9.418386791,7.999278639,5.478630536,7.603672278
log-sigma-3-0-mm-3D,glcm,SumEntropy,2.682395408,2.755013836,1.68800533,2.385558447
log-sigma-3-0-mm-3D,glcm,SumSquares,0.886068106,1.308755799,0.840766916,0.752155778
log-sigma-3-0-mm-3D,gldm,DependenceEntropy,5.894862636,5.18803547,3.637927179,4.657156658
log-sigma-3-0-mm-3D,gldm,DependenceNonUniformity,59.93333333,45.17647059,5.588235294,18.68965517
log-sigma-3-0-mm-3D,gldm,DependenceNonUniformityNormalized,0.05875817,0.120792702,0.164359862,0.107411811
log-sigma-3-0-mm-3D,gldm,DependenceVariance,27.50580161,13.00815008,6.543252595,10.25789404
log-sigma-3-0-mm-3D,gldm,GrayLevelNonUniformity,292.2901961,82.94117647,13.11764706,58
log-sigma-3-0-mm-3D,gldm,GrayLevelVariance,0.971260092,1.663330378,1.727508651,0.840566786
log-sigma-3-0-mm-3D,gldm,HighGrayLevelEmphasis,22.3754902,14.34759358,11.26470588,15.09770115
log-sigma-3-0-mm-3D,gldm,LargeDependenceEmphasis,120.2313725,39.7486631,27.05882353,47.22988506
log-sigma-3-0-mm-3D,gldm,LargeDependenceHighGrayLevelEmphasis,3152.116667,825.3315508,249.1470588,750.0402299
log-sigma-3-0-mm-3D,gldm,LargeDependenceLowGrayLevelEmphasis,5.091160881,2.879899733,3.520341136,3.239612069
log-sigma-3-0-mm-3D,gldm,LowGrayLevelEmphasis,0.056886694,0.142987968,0.197589369,0.091735313
log-sigma-3-0-mm-3D,gldm,SmallDependenceEmphasis,0.040869832,0.141047616,0.176098169,0.065033858
log-sigma-3-0-mm-3D,gldm,SmallDependenceHighGrayLevelEmphasis,0.645435469,1.565517901,2.423118816,0.814875869
log-sigma-3-0-mm-3D,gldm,SmallDependenceLowGrayLevelEmphasis,0.004654039,0.030370125,0.03733935,0.012661857
log-sigma-3-0-mm-3D,glrlm,GrayLevelNonUniformity,184.7504614,68.5316231,10.13571189,42.35541938
log-sigma-3-0-mm-3D,glrlm,GrayLevelNonUniformityNormalized,0.271106771,0.21817186,0.339290638,0.301194058
log-sigma-3-0-mm-3D,glrlm,GrayLevelVariance,1.043199833,1.648661153,1.933829677,0.942817869
log-sigma-3-0-mm-3D,glrlm,HighGrayLevelRunEmphasis,21.10324464,13.58603593,11.6365108,14.94611428
log-sigma-3-0-mm-3D,glrlm,LongRunEmphasis,3.840474161,1.835876841,1.983898371,2.086832373
log-sigma-3-0-mm-3D,glrlm,LongRunHighGrayLevelEmphasis,90.07173626,28.98361638,20.66319377,31.92074439
log-sigma-3-0-mm-3D,glrlm,LongRunLowGrayLevelEmphasis,0.198600953,0.231104054,0.366262715,0.177563354
log-sigma-3-0-mm-3D,glrlm,LowGrayLevelRunEmphasis,0.062254058,0.152500877,0.205408116,0.096577601
log-sigma-3-0-mm-3D,glrlm,RunEntropy,3.304290827,2.947784041,2.398747867,2.706937646
log-sigma-3-0-mm-3D,glrlm,RunLengthNonUniformity,381.5082073,239.8261613,24.02629279,100.6533351
log-sigma-3-0-mm-3D,glrlm,RunLengthNonUniformityNormalized,0.539958083,0.749491119,0.782596095,0.692250304
log-sigma-3-0-mm-3D,glrlm,RunPercentage,0.668099548,0.839572193,0.864253394,0.804597701
log-sigma-3-0-mm-3D,glrlm,RunVariance,1.23004118,0.330962405,0.303331367,0.352382574
log-sigma-3-0-mm-3D,glrlm,ShortRunEmphasis,0.750738956,0.880502239,0.87857393,0.834882711
log-sigma-3-0-mm-3D,glrlm,ShortRunHighGrayLevelEmphasis,14.98735407,11.49702063,10.36496973,12.35076706
log-sigma-3-0-mm-3D,glrlm,ShortRunLowGrayLevelEmphasis,0.050271733,0.14033298,0.18718869,0.084251256
log-sigma-3-0-mm-3D,glszm,GrayLevelNonUniformity,7.514285714,13.72727273,1.5,3.888888889
log-sigma-3-0-mm-3D,glszm,GrayLevelNonUniformityNormalized,0.214693878,0.207988981,0.1875,0.216049383
log-sigma-3-0-mm-3D,glszm,GrayLevelVariance,1.939591837,1.822084481,3.25,1.793209877
log-sigma-3-0-mm-3D,glszm,HighGrayLevelZoneEmphasis,15.31428571,11.46969697,15.5,14.83333333
log-sigma-3-0-mm-3D,glszm,LargeAreaEmphasis,6787.314286,142,54.5,225.6666667
log-sigma-3-0-mm-3D,glszm,LargeAreaHighGrayLevelEmphasis,160012.9429,2940.363636,500.625,3458.5
log-sigma-3-0-mm-3D,glszm,LargeAreaLowGrayLevelEmphasis,313.9121339,10.33915404,7.257634637,16.49865741
log-sigma-3-0-mm-3D,glszm,LowGrayLevelZoneEmphasis,0.130059281,0.220702862,0.224564909,0.151157407
log-sigma-3-0-mm-3D,glszm,SizeZoneNonUniformity,6.142857143,11.81818182,2,1.888888889
log-sigma-3-0-mm-3D,glszm,SizeZoneNonUniformityNormalized,0.175510204,0.179063361,0.25,0.104938272
log-sigma-3-0-mm-3D,glszm,SmallAreaEmphasis,0.381141471,0.419052401,0.459513889,0.135455585
log-sigma-3-0-mm-3D,glszm,SmallAreaHighGrayLevelEmphasis,4.342659873,4.236086714,6.860451389,1.231929494
log-sigma-3-0-mm-3D,glszm,SmallAreaLowGrayLevelEmphasis,0.073390908,0.108543282,0.064639491,0.064610095
log-sigma-3-0-mm-3D,glszm,ZoneEntropy,4.24015686,4.735598053,2.75,3.947702779
log-sigma-3-0-mm-3D,glszm,ZonePercentage,0.034313725,0.176470588,0.235294118,0.103448276
log-sigma-3-0-mm-3D,glszm,ZoneVariance,5938.008163,109.8888889,36.4375,132.2222222
log-sigma-3-0-mm-3D,ngtdm,Busyness,2.277167046,1.712266856,0.372287705,0.826623953
log-sigma-3-0-mm-3D,ngtdm,Coarseness,0.011766444,0.033937834,0.150704978,0.048884056
log-sigma-3-0-mm-3D,ngtdm,Complexity,7.042873359,4.922546574,9.759445036,6.732282941
log-sigma-3-0-mm-3D,ngtdm,Contrast,0.015657928,0.043508637,0.073343845,0.026929861
log-sigma-3-0-mm-3D,ngtdm,Strength,0.217458486,0.374839278,3.298041731,0.550117471
log-sigma-5-0-mm-3D,firstorder,10Percentile,-37.9180809,-61.34241066,-47.28440704,-35.18228302
log-sigma-5-0-mm-3D,firstorder,90Percentile,6.373766565,-3.101500797,-32.48873634,-0.028351784
log-sigma-5-0-mm-3D,firstorder,Energy,616978.6026,533312.5046,53115.17181,89554.01727
log-sigma-5-0-mm-3D,firstorder,Entropy,1.640443475,1.954183175,0.322756959,1.324230021
log-sigma-5-0-mm-3D,firstorder,InterquartileRange,22.78238547,31.14019823,6.925412178,16.81006074
log-sigma-5-0-mm-3D,firstorder,Kurtosis,3.444481659,2.87706906,7.81418303,3.363929094
log-sigma-5-0-mm-3D,firstorder,Maximum,22.36636734,15.14316177,-9.063637733,23.12110138
log-sigma-5-0-mm-3D,firstorder,MeanAbsoluteDeviation,13.9094206,18.45187734,5.583697334,10.79925717
log-sigma-5-0-mm-3D,firstorder,Mean,-17.04220408,-29.96129785,-38.54631191,-18.01194121
log-sigma-5-0-mm-3D,firstorder,Median,-17.59982204,-28.79758358,-39.38565636,-18.71584797
log-sigma-5-0-mm-3D,firstorder,Minimum,-91.1844635,-97.43907928,-49.46243668,-47.07379913
log-sigma-5-0-mm-3D,firstorder,Range,113.5508308,112.5822411,40.39879894,70.19490051
log-sigma-5-0-mm-3D,firstorder,RobustMeanAbsoluteDeviation,9.555328857,12.99592181,2.89728264,7.323345388
log-sigma-5-0-mm-3D,firstorder,RootMeanSquared,24.59432827,37.7620082,39.52481417,22.68652155
log-sigma-5-0-mm-3D,firstorder,Skewness,-0.302312284,-0.46930427,2.032572304,0.499172461
log-sigma-5-0-mm-3D,firstorder,TotalEnergy,616978.6026,533312.5046,53115.17181,89554.01727
log-sigma-5-0-mm-3D,firstorder,Uniformity,0.37009035,0.294174841,0.889273356,0.444576562
log-sigma-5-0-mm-3D,firstorder,Variance,314.444263,528.2898948,76.39277348,190.2482342
log-sigma-5-0-mm-3D,glcm,Autocorrelation,15.56364727,13.23120246,1.009230769,3.192214991
log-sigma-5-0-mm-3D,glcm,ClusterProminence,8.363374138,21.34703325,0.041817009,3.176956418
log-sigma-5-0-mm-3D,glcm,ClusterShade,-0.317542386,-2.543691427,0.021740308,0.415650571
log-sigma-5-0-mm-3D,glcm,ClusterTendency,1.739063173,2.524204302,0.011815385,1.034530438
log-sigma-5-0-mm-3D,glcm,Contrast,0.298374418,0.214329747,0,0.366126728
log-sigma-5-0-mm-3D,glcm,Correlation,0.698898416,0.824101732,1,0.477756501
log-sigma-5-0-mm-3D,glcm,DifferenceAverage,0.296316281,0.203714047,0,0.366126728
log-sigma-5-0-mm-3D,glcm,DifferenceEntropy,0.857926227,0.729331854,-3.20E-16,0.852415241
log-sigma-5-0-mm-3D,glcm,DifferenceVariance,0.203033484,0.169923818,0,0.201988341
log-sigma-5-0-mm-3D,glcm,Id,0.852184882,0.89991226,1,0.816936636
log-sigma-5-0-mm-3D,glcm,Idm,0.852047673,0.899204547,1,0.816936636
log-sigma-5-0-mm-3D,glcm,Idmn,0.988540439,0.991841023,1,0.963387327
log-sigma-5-0-mm-3D,glcm,Idn,0.950662956,0.966300414,1,0.908468318
log-sigma-5-0-mm-3D,glcm,Imc1,-0.33898519,-0.510879688,-0.076923077,-0.270882895
log-sigma-5-0-mm-3D,glcm,Imc2,0.783402194,0.885324487,0.047670395,0.68287946
log-sigma-5-0-mm-3D,glcm,InverseVariance,0.294515411,0.194425309,0,0.366126728
log-sigma-5-0-mm-3D,glcm,JointAverage,3.899031585,3.552561415,1.003076923,1.738951764
log-sigma-5-0-mm-3D,glcm,JointEnergy,0.227670264,0.296162421,0.994092308,0.278073971
log-sigma-5-0-mm-3D,glcm,JointEntropy,2.55566102,2.431110212,0.018637861,2.186196698
log-sigma-5-0-mm-3D,glcm,MCC,0.714511996,0.873095543,0.076923077,0.672193998
log-sigma-5-0-mm-3D,glcm,MaximumProbability,0.395827537,0.472828398,0.996923077,0.414388415
log-sigma-5-0-mm-3D,glcm,SumAverage,7.798063171,7.105122831,2.006153846,3.477903528
log-sigma-5-0-mm-3D,glcm,SumEntropy,2.25323642,2.214090992,0.018637861,1.82006997
log-sigma-5-0-mm-3D,glcm,SumSquares,0.509359398,0.684633512,0.002953846,0.350164291
log-sigma-5-0-mm-3D,gldm,DependenceEntropy,5.857205974,5.216398994,3.031105578,4.849857598
log-sigma-5-0-mm-3D,gldm,DependenceNonUniformity,53.84705882,35.03208556,4.529411765,14.72413793
log-sigma-5-0-mm-3D,gldm,DependenceNonUniformityNormalized,0.052791234,0.093668678,0.133217993,0.084621482
log-sigma-5-0-mm-3D,gldm,DependenceVariance,27.56905421,15.91057794,10.36678201,12.91663364
log-sigma-5-0-mm-3D,gldm,GrayLevelNonUniformity,377.4921569,110.0213904,30.23529412,77.35632184
log-sigma-5-0-mm-3D,gldm,GrayLevelVariance,0.586585928,0.908976522,0.055363322,0.377592813
log-sigma-5-0-mm-3D,gldm,HighGrayLevelEmphasis,15.25098039,11.68983957,1.176470588,3.551724138
log-sigma-5-0-mm-3D,gldm,LargeDependenceEmphasis,168.6196078,62.10695187,100.0588235,85.06896552
log-sigma-5-0-mm-3D,gldm,LargeDependenceHighGrayLevelEmphasis,2709.998039,890.3368984,100.7647059,287.7586207
log-sigma-5-0-mm-3D,gldm,LargeDependenceLowGrayLevelEmphasis,11.8559055,5.716972668,99.88235294,39.83716475
log-sigma-5-0-mm-3D,gldm,LowGrayLevelEmphasis,0.081476852,0.143545752,0.955882353,0.477011494
log-sigma-5-0-mm-3D,gldm,SmallDependenceEmphasis,0.029373937,0.071024735,0.026676185,0.054481133
log-sigma-5-0-mm-3D,gldm,SmallDependenceHighGrayLevelEmphasis,0.333571048,0.780368759,0.070793832,0.239309075
log-sigma-5-0-mm-3D,gldm,SmallDependenceLowGrayLevelEmphasis,0.004381131,0.011433601,0.015646773,0.025137707
log-sigma-5-0-mm-3D,glrlm,GrayLevelNonUniformity,207.7063135,83.39989388,19.40827577,53.46468081
log-sigma-5-0-mm-3D,glrlm,GrayLevelNonUniformityNormalized,0.349955646,0.286305369,0.841398379,0.430469523
log-sigma-5-0-mm-3D,glrlm,GrayLevelVariance,0.656268663,0.945478757,0.079300811,0.400136131
log-sigma-5-0-mm-3D,glrlm,HighGrayLevelRunEmphasis,14.76454064,11.23078392,1.261335035,3.623473265
log-sigma-5-0-mm-3D,glrlm,LongRunEmphasis,4.964447253,2.372932622,3.660644306,2.934754955
log-sigma-5-0-mm-3D,glrlm,LongRunHighGrayLevelEmphasis,77.85169144,29.38476027,3.998902417,9.987468928
log-sigma-5-0-mm-3D,glrlm,LongRunLowGrayLevelEmphasis,0.372440634,0.306402432,3.576079778,1.423679975
log-sigma-5-0-mm-3D,glrlm,LowGrayLevelRunEmphasis,0.08835927,0.152996405,0.934666241,0.47689668
log-sigma-5-0-mm-3D,glrlm,RunEntropy,3.324930885,2.840228063,1.404808813,2.459353902
log-sigma-5-0-mm-3D,glrlm,RunLengthNonUniformity,258.2655515,200.0632066,12.66691196,73.24125607
log-sigma-5-0-mm-3D,glrlm,RunLengthNonUniformityNormalized,0.419306504,0.668890954,0.52482686,0.558455571
log-sigma-5-0-mm-3D,glrlm,RunPercentage,0.581674208,0.777046483,0.674208145,0.711759505
log-sigma-5-0-mm-3D,glrlm,RunVariance,1.542455811,0.507546635,0.579941746,0.595515764
log-sigma-5-0-mm-3D,glrlm,ShortRunEmphasis,0.648812881,0.823614427,0.654238852,0.740094976
log-sigma-5-0-mm-3D,glrlm,ShortRunHighGrayLevelEmphasis,9.234816454,8.946932863,0.896343118,2.708011949
log-sigma-5-0-mm-3D,glrlm,ShortRunLowGrayLevelEmphasis,0.062150558,0.13225193,0.593712786,0.35522789
log-sigma-5-0-mm-3D,glszm,GrayLevelNonUniformity,7,7.928571429,1,4.384615385
log-sigma-5-0-mm-3D,glszm,GrayLevelNonUniformityNormalized,0.269230769,0.283163265,0.5,0.337278107
log-sigma-5-0-mm-3D,glszm,GrayLevelVariance,1.071005917,1.075255102,0.25,0.615384615
log-sigma-5-0-mm-3D,glszm,HighGrayLevelZoneEmphasis,9.615384615,12.10714286,2.5,4.615384615
log-sigma-5-0-mm-3D,glszm,LargeAreaEmphasis,13979.15385,663.4285714,514,508.4615385
log-sigma-5-0-mm-3D,glszm,LargeAreaHighGrayLevelEmphasis,216286.2308,8613.214286,520,1484.615385
log-sigma-5-0-mm-3D,glszm,LargeAreaLowGrayLevelEmphasis,976.7524038,67.14178571,512.5,276.2179487
log-sigma-5-0-mm-3D,glszm,LowGrayLevelZoneEmphasis,0.202061966,0.164503968,0.625,0.438034188
log-sigma-5-0-mm-3D,glszm,SizeZoneNonUniformity,6.076923077,4.571428571,1,2.692307692
log-sigma-5-0-mm-3D,glszm,SizeZoneNonUniformityNormalized,0.233727811,0.163265306,0.5,0.207100592
log-sigma-5-0-mm-3D,glszm,SmallAreaEmphasis,0.409198553,0.324734221,0.125488281,0.426426879
log-sigma-5-0-mm-3D,glszm,SmallAreaHighGrayLevelEmphasis,2.846492823,4.057746941,0.500488281,2.143225631
log-sigma-5-0-mm-3D,glszm,SmallAreaLowGrayLevelEmphasis,0.087670615,0.03639465,0.031738281,0.171396232
log-sigma-5-0-mm-3D,glszm,ZoneEntropy,3.503539123,3.937193209,1,3.238901257
log-sigma-5-0-mm-3D,glszm,ZonePercentage,0.025490196,0.07486631,0.058823529,0.074712644
log-sigma-5-0-mm-3D,glszm,ZoneVariance,12440.10059,485.0153061,225,329.3136095
log-sigma-5-0-mm-3D,ngtdm,Busyness,4.476443099,1.324481599,0,6.469726937
log-sigma-5-0-mm-3D,ngtdm,Coarseness,0.011347584,0.052998241,1000000,0.046052207
log-sigma-5-0-mm-3D,ngtdm,Complexity,2.892536251,1.666403972,0,0.90573201
log-sigma-5-0-mm-3D,ngtdm,Contrast,0.01521329,0.016947252,0,0.037103825
log-sigma-5-0-mm-3D,ngtdm,Strength,0.123781177,0.428698503,0,0.127729185
